"CN 2008 - PRODCOM 2008",,
"Source","Target"
"1108 11 00","10.62.11.11"
"1108 12 00","10.62.11.13"
"1108 13 00","10.62.11.15"
"1108 14 00","10.62.11.19"
"1108 19 10","10.62.11.19"
"1108 19 90","10.62.11.19"
"1108 20 00","10.62.11.30"
"1109 00 00","10.62.11.50"
"1208 10 00","10.41.42.00"
"1208 90 00","10.41.42.00"
"1404 20 00","10.41.30.00"
"1501 00 11","10.11.50.60"
"1501 00 19","10.11.50.60"
"1501 00 90","10.12.30.00"
"1502 00 10","10.11.50.70"
"1502 00 90","10.11.50.70"
"1503 00 11","10.41.11.00"
"1503 00 19","10.41.11.00"
"1503 00 30","10.41.11.00"
"1503 00 90","10.41.11.00"
"1504 10 10","10.41.12.00"
"1504 10 91","10.41.12.00"
"1504 10 99","10.41.12.00"
"1504 20 10","10.41.12.00"
"1504 20 90","10.41.12.00"
"1504 30 10","10.41.12.00"
"1504 30 90","10.41.12.00"
"1505 00 10","13.10.10.00"
"1505 00 90","13.10.10.00"
"1506 00 00","10.41.19.00"
"1507 10 10","10.41.21.00"
"1507 10 90","10.41.21.00"
"1507 90 10","10.41.51.00"
"1507 90 90","10.41.51.00"
"1508 10 10","10.41.22.00"
"1508 10 90","10.41.22.00"
"1508 90 10","10.41.52.00"
"1508 90 90","10.41.52.00"
"1509 10 10","10.41.23.10"
"1509 10 90","10.41.23.10"
"1509 90 00","10.41.53.10"
"1510 00 10","10.41.23.30"
"1510 00 90","10.41.53.30"
"1511 10 10","10.41.27.00"
"1511 10 90","10.41.27.00"
"1511 90 11","10.41.57.00"
"1511 90 19","10.41.57.00"
"1511 90 91","10.41.57.00"
"1511 90 99","10.41.57.00"
"1512 11 10","10.41.24.00"
"1512 11 91","10.41.24.00"
"1512 11 99","10.41.24.00"
"1512 19 10","10.41.54.00"
"1512 19 90","10.41.54.00"
"1512 21 10","10.41.25.00"
"1512 21 90","10.41.25.00"
"1512 29 10","10.41.55.00"
"1512 29 90","10.41.55.00"
"1513 11 10","10.41.28.00"
"1513 11 91","10.41.28.00"
"1513 11 99","10.41.28.00"
"1513 19 11","10.41.58.00"
"1513 19 19","10.41.58.00"
"1513 19 30","10.41.58.00"
"1513 19 91","10.41.58.00"
"1513 19 99","10.41.58.00"
"1513 21 10","10.41.29.00"
"1513 21 30","10.41.29.00"
"1513 21 90","10.41.29.00"
"1513 29 11","10.41.59.00"
"1513 29 19","10.41.59.00"
"1513 29 30","10.41.59.00"
"1513 29 50","10.41.59.00"
"1513 29 90","10.41.59.00"
"1514 11 10","10.41.26.00"
"1514 11 90","10.41.26.00"
"1514 19 10","10.41.56.00"
"1514 19 90","10.41.56.00"
"1514 91 10","10.41.26.00"
"1514 91 90","10.41.26.00"
"1514 99 10","10.41.56.00"
"1514 99 90","10.41.56.00"
"1515 11 00","10.41.29.00"
"1515 19 10","10.41.59.00"
"1515 19 90","10.41.59.00"
"1515 21 10","10.62.14.30"
"1515 21 90","10.62.14.30"
"1515 29 10","10.62.14.60"
"1515 29 90","10.62.14.60"
"1515 30 10","10.41.59.00"
"1515 30 90","10.41.59.00"
"1515 50 11","10.41.29.00"
"1515 50 19","10.41.29.00"
"1515 50 91","10.41.59.00"
"1515 50 99","10.41.59.00"
"1515 90 11","10.41.59.00"
"1515 90 21","10.41.29.00"
"1515 90 29","10.41.29.00"
"1515 90 31","10.41.59.00"
"1515 90 39","10.41.59.00"
"1515 90 40","10.41.29.00"
"1515 90 51","10.41.59.00"
"1515 90 59","10.41.29.00"
"1515 90 60","10.41.59.00"
"1515 90 91","10.41.59.00"
"1515 90 99","10.41.59.00"
"1516 10 10","10.41.60.30"
"1516 10 90","10.41.60.30"
"1516 20 10","10.41.60.50"
"1516 20 91","10.41.60.50"
"1516 20 95","10.41.60.50"
"1516 20 96","10.41.60.50"
"1516 20 98","10.41.60.50"
"1517 10 10","10.42.10.30"
"1517 10 90","10.42.10.30"
"1517 90 10","10.42.10.50"
"1517 90 91","10.42.10.50"
"1517 90 93","10.42.10.50"
"1517 90 99","10.42.10.50"
"1518 00 10","20.59.20.00"
"1518 00 31","20.59.20.00"
"1518 00 39","20.59.20.00"
"1518 00 91","20.59.20.00"
"1518 00 95","20.59.20.00"
"1518 00 99","20.59.20.00"
"1520 00 00","20.41.10.00"
"1521 10 00","10.41.71.00"
"1522 00 10","10.41.72.00"
"1522 00 31","10.41.72.00"
"1522 00 39","10.41.72.00"
"1522 00 91","10.41.72.00"
"1522 00 99","10.41.72.00"
"1601 00 10","10.00.00.Z1"
"1601 00 91","10.00.00.Z1"
"1601 00 99","10.00.00.Z1"
"1602 10 00","10.86.10.10"
"1602 20 10","10.00.00.Z1"
"1602 20 90","10.00.00.Z1"
"1602 31 11","10.00.00.Z1"
"1602 31 19","10.00.00.Z1"
"1602 31 30","10.00.00.Z1"
"1602 31 90","10.00.00.Z1"
"1602 32 11","10.00.00.Z1"
"1602 32 19","10.00.00.Z1"
"1602 32 30","10.00.00.Z1"
"1602 32 90","10.00.00.Z1"
"1602 39 21","10.00.00.Z1"
"1602 39 29","10.00.00.Z1"
"1602 39 40","10.00.00.Z1"
"1602 39 80","10.00.00.Z1"
"1602 41 10","10.00.00.Z1"
"1602 41 90","10.00.00.Z1"
"1602 42 10","10.00.00.Z1"
"1602 42 90","10.00.00.Z1"
"1602 49 11","10.00.00.Z1"
"1602 49 13","10.00.00.Z1"
"1602 49 15","10.00.00.Z1"
"1602 49 19","10.00.00.Z1"
"1602 49 30","10.00.00.Z1"
"1602 49 50","10.00.00.Z1"
"1602 49 90","10.00.00.Z1"
"1602 50 10","10.00.00.Z1"
"1602 50 31","10.00.00.Z1"
"1602 50 95","10.00.00.Z1"
"1602 90 10","10.00.00.Z1"
"1602 90 31","10.00.00.Z1"
"1602 90 51","10.00.00.Z1"
"1602 90 61","10.00.00.Z1"
"1602 90 69","10.00.00.Z1"
"1602 90 72","10.00.00.Z1"
"1602 90 74","10.00.00.Z1"
"1602 90 76","10.00.00.Z1"
"1602 90 78","10.00.00.Z1"
"1602 90 99","10.00.00.Z1"
"1603 00 10","10.89.14.00"
"1603 00 80","10.89.14.00"
"1604 11 00","10.00.00.Z2"
"1604 12 10","10.00.00.Z2"
"1604 12 91","10.00.00.Z2"
"1604 12 99","10.00.00.Z2"
"1604 13 11","10.00.00.Z2"
"1604 13 19","10.00.00.Z2"
"1604 13 90","10.00.00.Z2"
"1604 14 11","10.00.00.Z2"
"1604 14 16","10.00.00.Z2"
"1604 14 18","10.00.00.Z2"
"1604 14 90","10.00.00.Z2"
"1604 15 11","10.00.00.Z2"
"1604 15 19","10.00.00.Z2"
"1604 15 90","10.00.00.Z2"
"1604 16 00","10.00.00.Z2"
"1604 19 10","10.00.00.Z2"
"1604 19 31","10.00.00.Z2"
"1604 19 39","10.00.00.Z2"
"1604 19 50","10.00.00.Z2"
"1604 19 91","10.00.00.Z2"
"1604 19 92","10.00.00.Z2"
"1604 19 93","10.00.00.Z2"
"1604 19 94","10.00.00.Z2"
"1604 19 95","10.00.00.Z2"
"1604 19 98","10.00.00.Z2"
"1604 20 05","10.00.00.Z2"
"1604 20 10","10.00.00.Z2"
"1604 20 30","10.00.00.Z2"
"1604 20 40","10.00.00.Z2"
"1604 20 50","10.00.00.Z2"
"1604 20 70","10.00.00.Z2"
"1604 20 90","10.00.00.Z2"
"1604 30 10","10.20.26.30"
"1604 30 90","10.20.26.60"
"1605 10 00","10.00.00.Z2"
"1605 20 10","10.00.00.Z2"
"1605 20 91","10.00.00.Z2"
"1605 20 99","10.00.00.Z2"
"1605 30 10","10.00.00.Z2"
"1605 30 90","10.00.00.Z2"
"1605 40 00","10.00.00.Z2"
"1605 90 11","10.00.00.Z2"
"1605 90 19","10.00.00.Z2"
"1605 90 30","10.00.00.Z2"
"1605 90 90","10.00.00.Z2"
"1701 11 10","10.81.11.00"
"1701 11 90","10.81.11.00"
"1701 12 10","10.81.11.00"
"1701 12 90","10.81.11.00"
"1701 91 00","10.81.13.00"
"1701 99 10","10.81.12.30"
"1701 99 90","10.81.12.90"
"1702 11 00","10.51.54.00"
"1702 19 00","10.51.54.00"
"1702 20 10","10.81.13.00"
"1702 20 90","10.81.13.00"
"1702 30 10","10.62.13.10"
"1702 30 50","10.62.13.10"
"1702 30 90","10.62.13.10"
"1702 40 10","10.62.13.10"
"1702 40 90","10.62.13.10"
"1702 50 00","10.62.13.20"
"1702 60 10","10.62.13.20"
"1702 60 80","10.62.13.20"
"1702 60 95","10.62.13.20"
"1702 90 10","10.62.13.90"
"1702 90 30","10.62.13.20"
"1702 90 50","10.62.13.30"
"1702 90 71","10.89.19.10"
"1702 90 75","10.89.19.10"
"1702 90 79","10.89.19.10"
"1702 90 80","10.62.13.90"
"1702 90 95","10.62.13.90"
"1703 10 00","10.81.14.30"
"1703 90 00","10.81.14.50"
"1704 10 10","10.82.23.10"
"1704 10 90","10.82.23.10"
"1704 90 10","10.82.23.20"
"1704 90 30","10.82.23.30"
"1704 90 51","10.82.23.53"
"1704 90 55","10.82.23.55"
"1704 90 61","10.82.23.63"
"1704 90 65","10.82.23.65"
"1704 90 71","10.82.23.73"
"1704 90 75","10.82.23.75"
"1704 90 81","10.82.23.83"
"1704 90 99","10.82.23.90"
"1803 10 00","10.82.11.00"
"1803 20 00","10.82.11.00"
"1804 00 00","10.82.12.00"
"1805 00 00","10.82.13.00"
"1806 10 15","10.82.14.00"
"1806 10 20","10.82.14.00"
"1806 10 30","10.82.14.00"
"1806 10 90","10.82.14.00"
"1806 20 10","10.82.21.30"
"1806 20 30","10.82.21.30"
"1806 20 50","10.82.21.30"
"1806 20 70","10.82.21.50"
"1806 20 80","10.82.21.70"
"1806 20 95","10.82.21.90"
"1806 31 00","10.82.22.33"
"1806 32 10","10.82.22.35"
"1806 32 90","10.82.22.39"
"1806 90 11","10.82.22.43"
"1806 90 19","10.82.22.45"
"1806 90 31","10.82.22.53"
"1806 90 39","10.82.22.55"
"1806 90 50","10.82.22.60"
"1806 90 60","10.82.22.70"
"1806 90 70","10.82.22.80"
"1806 90 90","10.82.22.90"
"1901 10 00","10.86.10.70"
"1901 20 00","10.61.24.00"
"1901 90 11","10.89.19.25"
"1901 90 19","10.89.19.25"
"1901 90 91","10.89.19.30"
"1901 90 99","10.89.19.30"
"1902 11 00","10.73.11.30"
"1902 19 10","10.73.11.50"
"1902 19 90","10.73.11.50"
"1902 20 10","10.85.14.10"
"1902 20 30","10.85.14.10"
"1902 20 91","10.85.14.10"
"1902 20 99","10.85.14.10"
"1902 30 10","10.85.14.30"
"1902 30 90","10.85.14.30"
"1902 40 10","10.73.12.00"
"1902 40 90","10.73.12.00"
"1903 00 00","10.62.12.00"
"1904 10 10","10.61.33.53"
"1904 10 30","10.61.33.53"
"1904 10 90","10.61.33.53"
"1904 20 10","10.61.33.51"
"1904 20 91","10.61.33.53"
"1904 20 95","10.61.33.53"
"1904 20 99","10.61.33.53"
"1904 30 00","10.61.33.55"
"1904 90 10","10.61.33.55"
"1904 90 80","10.61.33.55"
"1905 10 00","10.72.11.30"
"1905 20 10","10.72.12.30"
"1905 20 30","10.72.12.30"
"1905 20 90","10.72.12.30"
"1905 31 11","10.72.12.53"
"1905 31 19","10.72.12.53"
"1905 31 30","10.72.12.55"
"1905 31 91","10.72.12.55"
"1905 31 99","10.72.12.55"
"1905 32 05","10.72.12.57"
"1905 32 11","10.72.12.53"
"1905 32 19","10.72.12.53"
"1905 32 91","10.72.12.59"
"1905 32 99","10.72.12.59"
"1905 40 10","10.72.11.50"
"1905 40 90","10.72.11.50"
"1905 90 10","10.72.19.10"
"1905 90 20","10.72.19.20"
"1905 90 30","10.71.11.00"
"1905 90 45","10.72.19.40"
"1905 90 55","10.72.19.50"
"1905 90 60","10.71.12.00"
"1905 90 90","10.72.19.90"
"2001 10 00","10.39.18.00"
"2001 90 10","10.39.18.00"
"2001 90 20","10.39.18.00"
"2001 90 30","10.39.18.00"
"2001 90 40","10.39.18.00"
"2001 90 50","10.39.18.00"
"2001 90 60","10.39.18.00"
"2001 90 65","10.39.18.00"
"2001 90 70","10.39.18.00"
"2001 90 91","10.39.18.00"
"2001 90 97","10.39.18.00"
"2002 10 10","10.00.00.Z3"
"2002 10 90","10.00.00.Z3"
"2002 90 11","10.39.17.21"
"2002 90 19","10.39.17.21"
"2002 90 31","10.39.17.25"
"2002 90 39","10.39.17.25"
"2002 90 91","10.39.17.25"
"2002 90 99","10.39.17.25"
"2003 10 20","10.00.00.Z3"
"2003 10 30","10.00.00.Z3"
"2003 20 00","10.00.00.Z3"
"2003 90 00","10.00.00.Z3"
"2004 10 10","10.31.11.30"
"2004 10 91","10.31.11.30"
"2004 10 99","10.31.11.30"
"2004 90 10","10.00.00.Z3"
"2004 90 30","10.00.00.Z3"
"2004 90 50","10.00.00.Z3"
"2004 90 91","10.00.00.Z3"
"2004 90 98","10.00.00.Z3"
"2005 10 00","10.86.10.30"
"2005 20 10","10.31.14.30"
"2005 20 20","10.31.14.60"
"2005 20 80","10.31.14.60"
"2005 40 00","10.00.00.Z3"
"2005 51 00","10.00.00.Z3"
"2005 59 00","10.00.00.Z3"
"2005 60 00","10.00.00.Z3"
"2005 70 00","10.00.00.Z3"
"2005 80 00","10.00.00.Z3"
"2005 91 00","10.00.00.Z3"
"2005 99 10","10.00.00.Z3"
"2005 99 20","10.00.00.Z3"
"2005 99 30","10.00.00.Z3"
"2005 99 40","10.00.00.Z3"
"2005 99 50","10.00.00.Z3"
"2005 99 60","10.00.00.Z3"
"2005 99 90","10.00.00.Z3"
"2006 00 10","10.82.24.00"
"2006 00 31","10.82.24.00"
"2006 00 35","10.82.24.00"
"2006 00 38","10.82.24.00"
"2006 00 91","10.82.24.00"
"2006 00 99","10.82.24.00"
"2007 10 10","10.86.10.50"
"2007 10 91","10.86.10.50"
"2007 10 99","10.86.10.50"
"2007 91 10","10.39.22.30"
"2007 91 30","10.39.22.30"
"2007 91 90","10.39.22.30"
"2007 99 10","10.39.22.90"
"2007 99 20","10.39.22.90"
"2007 99 31","10.39.22.90"
"2007 99 33","10.39.22.90"
"2007 99 35","10.39.22.90"
"2007 99 39","10.39.22.90"
"2007 99 50","10.39.22.90"
"2007 99 93","10.39.22.90"
"2007 99 97","10.39.22.90"
"2008 11 10","10.39.23.30"
"2008 11 91","10.39.23.30"
"2008 11 96","10.39.23.30"
"2008 11 98","10.39.23.30"
"2008 19 11","10.39.23.90"
"2008 19 13","10.39.23.90"
"2008 19 19","10.39.23.90"
"2008 19 91","10.39.23.90"
"2008 19 93","10.39.23.90"
"2008 19 95","10.39.23.90"
"2008 19 99","10.39.23.90"
"2008 20 11","10.39.25.50"
"2008 20 19","10.39.25.50"
"2008 20 31","10.39.25.50"
"2008 20 39","10.39.25.50"
"2008 20 51","10.39.25.50"
"2008 20 59","10.39.25.50"
"2008 20 71","10.39.25.50"
"2008 20 79","10.39.25.50"
"2008 20 90","10.39.25.50"
"2008 30 11","10.39.25.50"
"2008 30 19","10.39.25.50"
"2008 30 31","10.39.25.50"
"2008 30 39","10.39.25.50"
"2008 30 51","10.39.25.50"
"2008 30 55","10.39.25.50"
"2008 30 59","10.39.25.50"
"2008 30 71","10.39.25.50"
"2008 30 75","10.39.25.50"
"2008 30 79","10.39.25.50"
"2008 30 90","10.39.25.50"
"2008 40 11","10.39.25.50"
"2008 40 19","10.39.25.50"
"2008 40 21","10.39.25.50"
"2008 40 29","10.39.25.50"
"2008 40 31","10.39.25.50"
"2008 40 39","10.39.25.50"
"2008 40 51","10.39.25.50"
"2008 40 59","10.39.25.50"
"2008 40 71","10.39.25.50"
"2008 40 79","10.39.25.50"
"2008 40 90","10.39.25.50"
"2008 50 11","10.39.25.50"
"2008 50 19","10.39.25.50"
"2008 50 31","10.39.25.50"
"2008 50 39","10.39.25.50"
"2008 50 51","10.39.25.50"
"2008 50 59","10.39.25.50"
"2008 50 61","10.39.25.50"
"2008 50 69","10.39.25.50"
"2008 50 71","10.39.25.50"
"2008 50 79","10.39.25.50"
"2008 50 92","10.39.25.50"
"2008 50 94","10.39.25.50"
"2008 50 99","10.39.25.50"
"2008 60 11","10.39.25.50"
"2008 60 19","10.39.25.50"
"2008 60 31","10.39.25.50"
"2008 60 39","10.39.25.50"
"2008 60 50","10.39.25.50"
"2008 60 60","10.39.25.50"
"2008 60 70","10.39.25.50"
"2008 60 90","10.39.25.50"
"2008 70 11","10.39.25.50"
"2008 70 19","10.39.25.50"
"2008 70 31","10.39.25.50"
"2008 70 39","10.39.25.50"
"2008 70 51","10.39.25.50"
"2008 70 59","10.39.25.50"
"2008 70 61","10.39.25.50"
"2008 70 69","10.39.25.50"
"2008 70 71","10.39.25.50"
"2008 70 79","10.39.25.50"
"2008 70 92","10.39.25.50"
"2008 70 98","10.39.25.50"
"2008 80 11","10.39.25.50"
"2008 80 19","10.39.25.50"
"2008 80 31","10.39.25.50"
"2008 80 39","10.39.25.50"
"2008 80 50","10.39.25.50"
"2008 80 70","10.39.25.50"
"2008 80 90","10.39.25.50"
"2008 91 00","10.39.25.50"
"2008 92 12","10.39.25.50"
"2008 92 14","10.39.25.50"
"2008 92 16","10.39.25.50"
"2008 92 18","10.39.25.50"
"2008 92 32","10.39.25.50"
"2008 92 34","10.39.25.50"
"2008 92 36","10.39.25.50"
"2008 92 38","10.39.25.50"
"2008 92 51","10.39.25.50"
"2008 92 59","10.39.25.50"
"2008 92 72","10.39.25.50"
"2008 92 74","10.39.25.50"
"2008 92 76","10.39.25.50"
"2008 92 78","10.39.25.50"
"2008 92 92","10.39.25.50"
"2008 92 93","10.39.25.50"
"2008 92 94","10.39.25.50"
"2008 92 96","10.39.25.50"
"2008 92 97","10.39.25.50"
"2008 92 98","10.39.25.50"
"2008 99 11","10.39.25.50"
"2008 99 19","10.39.25.50"
"2008 99 21","10.39.25.50"
"2008 99 23","10.39.25.50"
"2008 99 24","10.39.25.50"
"2008 99 28","10.39.25.50"
"2008 99 31","10.39.25.50"
"2008 99 34","10.39.25.50"
"2008 99 36","10.39.25.50"
"2008 99 37","10.39.25.50"
"2008 99 38","10.39.25.50"
"2008 99 40","10.39.25.50"
"2008 99 41","10.39.25.50"
"2008 99 43","10.39.25.50"
"2008 99 45","10.39.25.50"
"2008 99 48","10.39.25.50"
"2008 99 49","10.39.25.50"
"2008 99 51","10.39.25.50"
"2008 99 63","10.39.25.50"
"2008 99 67","10.39.25.50"
"2008 99 72","10.39.25.50"
"2008 99 78","10.39.25.50"
"2008 99 85","10.39.25.50"
"2008 99 91","10.39.25.50"
"2008 99 99","10.39.25.50"
"2009 11 11","10.32.12.30"
"2009 11 19","10.32.12.30"
"2009 11 91","10.32.12.10"
"2009 11 99","10.32.12.10"
"2009 12 00","10.32.12.20"
"2009 19 11","10.32.12.30"
"2009 19 19","10.32.12.30"
"2009 19 91","10.32.12.20"
"2009 19 98","10.32.12.20"
"2009 21 00","10.32.13.00"
"2009 29 11","10.32.13.00"
"2009 29 19","10.32.13.00"
"2009 29 91","10.32.13.00"
"2009 29 99","10.32.13.00"
"2009 31 11","10.32.19.10"
"2009 31 19","10.32.19.10"
"2009 31 51","10.32.19.10"
"2009 31 59","10.32.19.10"
"2009 31 91","10.32.19.10"
"2009 31 99","10.32.19.10"
"2009 39 11","10.32.19.30"
"2009 39 19","10.32.19.30"
"2009 39 31","10.32.19.10"
"2009 39 39","10.32.19.10"
"2009 39 51","10.32.19.10"
"2009 39 55","10.32.19.10"
"2009 39 59","10.32.19.10"
"2009 39 91","10.32.19.10"
"2009 39 95","10.32.19.10"
"2009 39 99","10.32.19.10"
"2009 41 10","10.32.14.00"
"2009 41 91","10.32.14.00"
"2009 41 99","10.32.14.00"
"2009 49 11","10.32.14.00"
"2009 49 19","10.32.14.00"
"2009 49 30","10.32.14.00"
"2009 49 91","10.32.14.00"
"2009 49 93","10.32.14.00"
"2009 49 99","10.32.14.00"
"2009 50 10","10.32.11.00"
"2009 50 90","10.32.11.00"
"2009 61 10","10.32.15.00"
"2009 61 90","10.32.15.00"
"2009 69 11","10.32.15.00"
"2009 69 19","10.32.15.00"
"2009 69 51","10.32.15.00"
"2009 69 59","10.32.15.00"
"2009 69 71","10.32.15.00"
"2009 69 79","10.32.15.00"
"2009 69 90","10.32.15.00"
"2009 71 20","10.32.16.00"
"2009 71 99","10.32.16.00"
"2009 79 11","10.32.16.00"
"2009 79 19","10.32.16.00"
"2009 79 30","10.32.16.00"
"2009 79 91","10.32.16.00"
"2009 79 93","10.32.16.00"
"2009 79 99","10.32.16.00"
"2009 80 11","10.32.19.30"
"2009 80 19","10.32.19.30"
"2009 80 34","10.32.19.30"
"2009 80 35","10.32.19.30"
"2009 80 36","10.32.19.30"
"2009 80 38","10.32.19.30"
"2009 80 50","10.32.19.20"
"2009 80 61","10.32.19.20"
"2009 80 63","10.32.19.20"
"2009 80 69","10.32.19.20"
"2009 80 71","10.32.19.20"
"2009 80 73","10.32.19.20"
"2009 80 79","10.32.19.20"
"2009 80 85","10.32.19.20"
"2009 80 86","10.32.19.20"
"2009 80 88","10.32.19.20"
"2009 80 89","10.32.19.20"
"2009 80 95","10.32.19.20"
"2009 80 96","10.32.19.20"
"2009 80 97","10.32.19.20"
"2009 80 99","10.32.19.20"
"2009 90 11","10.32.17.00"
"2009 90 19","10.32.17.00"
"2009 90 21","10.32.17.00"
"2009 90 29","10.32.17.00"
"2009 90 31","10.32.17.00"
"2009 90 39","10.32.17.00"
"2009 90 41","10.32.17.00"
"2009 90 49","10.32.17.00"
"2009 90 51","10.32.17.00"
"2009 90 59","10.32.17.00"
"2009 90 71","10.32.17.00"
"2009 90 73","10.32.17.00"
"2009 90 79","10.32.17.00"
"2009 90 92","10.32.17.00"
"2009 90 94","10.32.17.00"
"2009 90 95","10.32.17.00"
"2009 90 96","10.32.17.00"
"2009 90 97","10.32.17.00"
"2009 90 98","10.32.17.00"
"2101 11 00","10.83.12.40"
"2101 12 92","10.83.12.40"
"2101 12 98","10.83.12.40"
"2101 20 20","10.83.14.00"
"2101 20 92","10.83.14.00"
"2101 20 98","10.83.14.00"
"2101 30 11","10.83.12.70"
"2101 30 19","10.83.12.70"
"2101 30 91","10.83.12.70"
"2101 30 99","10.83.12.70"
"2102 10 10","10.89.13.39"
"2102 10 31","10.89.13.34"
"2102 10 39","10.89.13.34"
"2102 10 90","10.89.13.39"
"2102 20 11","10.89.13.50"
"2102 20 19","10.89.13.50"
"2102 20 90","10.89.13.50"
"2102 30 00","10.89.13.70"
"2103 10 00","10.84.12.10"
"2103 20 00","10.84.12.30"
"2103 30 10","10.84.12.53"
"2103 30 90","10.84.12.55"
"2103 90 10","10.84.12.70"
"2103 90 30","10.84.12.70"
"2103 90 90","10.84.12.70"
"2104 10 00","10.89.11.00"
"2104 20 00","10.86.10.60"
"2105 00 10","10.52.10.00"
"2105 00 91","10.52.10.00"
"2105 00 99","10.52.10.00"
"2106 10 20","10.89.19.35"
"2106 10 80","10.89.19.35"
"2106 90 20","10.89.19.40"
"2106 90 30","10.89.19.35"
"2106 90 51","10.89.19.35"
"2106 90 55","10.89.19.35"
"2106 90 59","10.89.19.35"
"2106 90 92","10.89.19.40"
"2106 90 98","10.85.19.00"
"2201 10 11","11.07.11.30"
"2201 10 19","11.07.11.30"
"2201 10 90","11.07.11.30"
"2201 90 00","11.07.11.50"
"2202 10 00","11.07.19.30"
"2202 90 10","11.07.19.50"
"2202 90 91","11.07.19.70"
"2202 90 95","11.07.19.70"
"2202 90 99","11.07.19.70"
"2203 00 01","11.05.10.00"
"2203 00 09","11.05.10.00"
"2203 00 10","11.05.10.00"
"2204 10 11","11.02.11.30"
"2204 10 19","11.02.11.93"
"2204 10 91","11.02.11.95"
"2204 10 99","11.02.11.95"
"2204 21 10","11.02.12.15"
"2204 21 11","11.02.12.11"
"2204 21 12","11.02.12.11"
"2204 21 13","11.02.12.11"
"2204 21 17","11.02.12.11"
"2204 21 18","11.02.12.11"
"2204 21 19","11.02.12.11"
"2204 21 22","11.02.12.11"
"2204 21 23","11.02.12.11"
"2204 21 24","11.02.12.11"
"2204 21 26","11.02.12.11"
"2204 21 27","11.02.12.11"
"2204 21 28","11.02.12.11"
"2204 21 32","11.02.12.11"
"2204 21 34","11.02.12.11"
"2204 21 36","11.02.12.11"
"2204 21 37","11.02.12.11"
"2204 21 38","11.02.12.11"
"2204 21 42","11.02.12.17"
"2204 21 43","11.02.12.17"
"2204 21 44","11.02.12.17"
"2204 21 46","11.02.12.17"
"2204 21 47","11.02.12.17"
"2204 21 48","11.02.12.17"
"2204 21 62","11.02.12.17"
"2204 21 66","11.02.12.17"
"2204 21 67","11.02.12.17"
"2204 21 68","11.02.12.17"
"2204 21 69","11.02.12.17"
"2204 21 71","11.02.12.17"
"2204 21 74","11.02.12.17"
"2204 21 76","11.02.12.17"
"2204 21 77","11.02.12.17"
"2204 21 78","11.02.12.17"
"2204 21 79","11.02.12.13"
"2204 21 80","11.02.12.19"
"2204 21 81","11.02.12.11"
"2204 21 82","11.02.12.11"
"2204 21 83","11.02.12.17"
"2204 21 84","11.02.12.13"
"2204 21 85","11.02.12.19"
"2204 21 87","11.02.12.30"
"2204 21 88","11.02.12.30"
"2204 21 89","11.02.12.30"
"2204 21 91","11.02.12.30"
"2204 21 92","11.02.12.30"
"2204 21 94","11.02.12.30"
"2204 21 95","11.02.12.30"
"2204 21 96","11.02.12.30"
"2204 21 98","11.02.12.30"
"2204 21 99","11.02.12.30"
"2204 29 10","11.02.12.15"
"2204 29 11","11.02.12.11"
"2204 29 12","11.02.12.11"
"2204 29 13","11.02.12.11"
"2204 29 17","11.02.12.11"
"2204 29 18","11.02.12.11"
"2204 29 42","11.02.12.17"
"2204 29 43","11.02.12.17"
"2204 29 44","11.02.12.17"
"2204 29 46","11.02.12.17"
"2204 29 47","11.02.12.17"
"2204 29 48","11.02.12.17"
"2204 29 58","11.02.12.17"
"2204 29 62","11.02.12.13"
"2204 29 64","11.02.12.13"
"2204 29 65","11.02.12.13"
"2204 29 71","11.02.12.19"
"2204 29 72","11.02.12.19"
"2204 29 75","11.02.12.19"
"2204 29 77","11.02.12.11"
"2204 29 78","11.02.12.11"
"2204 29 82","11.02.12.17"
"2204 29 83","11.02.12.13"
"2204 29 84","11.02.12.19"
"2204 29 87","11.02.12.30"
"2204 29 88","11.02.12.30"
"2204 29 89","11.02.12.30"
"2204 29 91","11.02.12.30"
"2204 29 92","11.02.12.30"
"2204 29 94","11.02.12.30"
"2204 29 95","11.02.12.30"
"2204 29 96","11.02.12.30"
"2204 29 98","11.02.12.30"
"2204 29 99","11.02.12.30"
"2204 30 10","11.02.12.50"
"2204 30 92","11.02.12.50"
"2204 30 94","11.02.12.50"
"2204 30 96","11.02.12.50"
"2204 30 98","11.02.12.50"
"2205 10 10","11.04.10.00"
"2205 10 90","11.04.10.00"
"2205 90 10","11.04.10.00"
"2205 90 90","11.04.10.00"
"2206 00 10","11.03.10.00"
"2206 00 31","11.03.10.00"
"2206 00 39","11.03.10.00"
"2206 00 51","11.03.10.00"
"2206 00 59","11.03.10.00"
"2206 00 81","11.03.10.00"
"2206 00 89","11.03.10.00"
"2207 10 00","20.14.74.00"
"2207 20 00","20.14.75.00"
"2208 20 12","11.01.10.20"
"2208 20 14","11.01.10.20"
"2208 20 26","11.01.10.20"
"2208 20 27","11.01.10.20"
"2208 20 29","11.01.10.20"
"2208 20 40","11.01.10.20"
"2208 20 62","11.01.10.20"
"2208 20 64","11.01.10.20"
"2208 20 86","11.01.10.20"
"2208 20 87","11.01.10.20"
"2208 20 89","11.01.10.20"
"2208 30 11","11.01.10.30"
"2208 30 19","11.01.10.30"
"2208 30 32","11.01.10.30"
"2208 30 38","11.01.10.30"
"2208 30 52","11.01.10.30"
