"CN 2006 - PRODCOM 2006",,
"Source","Target"
"1501 00 19","15.11.30.60"
"1501 00 90","15.12.14.00"
"1502 00 10","15.11.30.70"
"1502 00 90","15.11.30.70"
"1503 00 11","15.41.11.30"
"1503 00 19","15.41.11.30"
"1503 00 30","15.41.11.30"
"1503 00 90","15.41.11.30"
"1504 10 10","15.41.11.50"
"1504 10 91","15.41.11.50"
"1504 10 99","15.41.11.50"
"1504 20 10","15.41.11.50"
"1504 20 90","15.41.11.50"
"1504 30 10","15.41.11.50"
"1504 30 90","15.41.11.50"
"1505 00 10","17.10.10.00"
"1505 00 90","17.10.10.00"
"1506 00 00","15.41.11.90"
"1507 10 10","15.41.12.10"
"1507 10 90","15.41.12.10"
"1507 90 10","15.42.11.10"
"1507 90 90","15.42.11.10"
"1508 10 10","15.41.12.20"
"1508 10 90","15.41.12.20"
"1508 90 10","15.42.11.20"
"1508 90 90","15.42.11.20"
"1509 10 10","15.41.12.30"
"1509 10 90","15.41.12.30"
"1509 90 00","15.42.11.31"
"1510 00 10","15.42.11.39"
"1510 00 90","15.42.11.39"
"1511 10 10","15.41.13.10"
"1511 10 90","15.41.13.10"
"1511 90 11","15.42.12.10"
"1511 90 19","15.42.12.10"
"1511 90 91","15.42.12.10"
"1511 90 99","15.42.12.10"
"1512 11 10","15.41.12.40"
"1512 11 91","15.41.12.40"
"1512 11 99","15.41.12.40"
"1512 19 10","15.42.11.40"
"1512 19 90","15.42.11.40"
"1512 21 10","15.41.12.50"
"1512 21 90","15.41.12.50"
"1512 29 10","15.42.11.50"
"1512 29 90","15.42.11.50"
"1513 11 10","15.41.13.30"
"1513 11 91","15.41.13.30"
"1513 11 99","15.41.13.30"
"1513 19 11","15.42.12.20"
"1513 19 19","15.42.12.20"
"1513 19 30","15.42.12.20"
"1513 19 91","15.42.12.20"
"1513 19 99","15.42.12.20"
"1513 21 10","15.41.13.50"
"1513 21 30","15.41.13.50"
"1513 21 90","15.41.13.50"
"1513 29 11","15.42.12.30"
"1513 29 19","15.42.12.30"
"1513 29 30","15.42.12.30"
"1513 29 50","15.42.12.30"
"1513 29 90","15.42.12.30"
"1514 11 10","15.41.12.60"
"1514 11 90","15.41.12.60"
"1514 19 10","15.42.11.60"
"1514 19 90","15.42.11.60"
"1514 91 10","15.41.12.60"
"1514 91 90","15.41.12.60"
"1514 99 10","15.42.11.60"
"1514 99 90","15.42.11.60"
"1515 11 00","15.41.13.70"
"1515 19 10","15.42.12.40"
"1515 19 90","15.42.12.40"
"1515 21 10","15.62.10.30"
"1515 21 90","15.62.10.30"
"1515 29 10","15.62.10.50"
"1515 29 90","15.62.10.50"
"1515 30 10","15.42.12.50"
"1515 30 90","15.42.12.50"
"1515 40 00","15.42.12.60"
"1515 50 11","15.42.11.70"
"1515 50 19","15.42.11.70"
"1515 50 91","15.42.11.70"
"1515 50 99","15.42.11.70"
"1515 90 15","15.42.12.80"
"1515 90 21","15.42.12.80"
"1515 90 29","15.42.12.80"
"1515 90 31","15.42.12.80"
"1515 90 39","15.42.12.80"
"1515 90 40","15.42.12.80"
"1515 90 51","15.42.12.80"
"1515 90 59","15.42.12.80"
"1515 90 60","15.42.12.80"
"1515 90 91","15.42.12.80"
"1515 90 99","15.42.12.80"
"1516 10 10","15.42.13.30"
"1516 10 90","15.42.13.30"
"1516 20 10","15.42.13.50"
"1516 20 91","15.42.13.50"
"1516 20 95","15.42.13.50"
"1516 20 96","15.42.13.50"
"1516 20 98","15.42.13.50"
"1517 10 10","15.43.10.30"
"1517 10 90","15.43.10.30"
"1517 90 10","15.43.10.50"
"1517 90 91","15.43.10.50"
"1517 90 93","15.43.10.50"
"1517 90 99","15.43.10.50"
"1518 00 10","24.66.10.00"
"1518 00 31","24.66.10.00"
"1518 00 39","24.66.10.00"
"1518 00 91","24.66.10.00"
"1518 00 95","24.66.10.00"
"1518 00 99","24.66.10.00"
"1520 00 00","24.51.10.50"
"1521 10 00","15.42.20.30"
"1522 00 10","15.42.20.50"
"1522 00 31","15.42.20.50"
"1522 00 39","15.42.20.50"
"1522 00 91","15.42.20.50"
"1522 00 99","15.42.20.50"
"1601 00 10","15.13.12.13"
"1601 00 91","15.13.12.15"
"1601 00 99","15.13.12.15"
"1602 10 00","15.88.10.10"
"1602 20 11","15.13.12.23"
"1602 20 19","15.13.12.23"
"1602 20 90","15.13.12.25"
"1602 31 11","15.13.12.33"
"1602 31 19","15.13.12.33"
"1602 31 30","15.13.12.33"
"1602 31 90","15.13.12.33"
"1602 32 11","15.13.12.35"
"1602 32 19","15.13.12.35"
"1602 32 30","15.13.12.35"
"1602 32 90","15.13.12.35"
"1602 39 21","15.13.12.35"
"1602 39 29","15.13.12.35"
"1602 39 40","15.13.12.35"
"1602 39 80","15.13.12.35"
"1602 41 10","15.13.12.43"
"1602 41 90","15.13.12.43"
"1602 42 10","15.13.12.45"
"1602 42 90","15.13.12.45"
"1602 49 11","15.13.12.59"
"1602 49 13","15.13.12.59"
"1602 49 15","15.13.12.59"
"1602 49 19","15.13.12.59"
"1602 49 30","15.13.12.59"
"1602 49 50","15.13.12.53"
"1602 49 90","15.13.12.59"
"1602 50 10","15.13.12.60"
"1602 50 31","15.13.12.60"
"1602 50 39","15.13.12.60"
"1602 50 80","15.13.12.60"
"1602 90 10","15.13.12.90"
"1602 90 31","15.13.12.90"
"1602 90 41","15.13.12.90"
"1602 90 51","15.13.12.90"
"1602 90 61","15.13.12.90"
"1602 90 69","15.13.12.90"
"1602 90 72","15.13.12.90"
"1602 90 74","15.13.12.90"
"1602 90 76","15.13.12.90"
"1602 90 78","15.13.12.90"
"1602 90 98","15.13.12.90"
"1603 00 10","15.13.12.70"
"1603 00 80","15.13.12.70"
"1604 11 00","15.20.14.11"
"1604 12 10","15.20.14.12"
"1604 12 91","15.20.14.12"
"1604 12 99","15.20.14.12"
"1604 13 11","15.20.14.13"
"1604 13 19","15.20.14.13"
"1604 13 90","15.20.14.13"
"1604 14 11","15.20.14.14"
"1604 14 16","15.20.14.14"
"1604 14 18","15.20.14.14"
"1604 14 90","15.20.14.14"
"1604 15 11","15.20.14.15"
"1604 15 19","15.20.14.15"
"1604 15 90","15.20.14.15"
"1604 16 00","15.20.14.16"
"1604 19 10","15.20.14.19"
"1604 19 31","15.20.14.19"
"1604 19 39","15.20.14.19"
"1604 19 50","15.20.14.19"
"1604 19 91","15.20.14.17"
"1604 19 92","15.20.14.19"
"1604 19 93","15.20.14.19"
"1604 19 94","15.20.14.19"
"1604 19 95","15.20.14.19"
"1604 19 98","15.20.14.19"
"1604 20 05","15.20.14.30"
"1604 20 10","15.20.14.30"
"1604 20 30","15.20.14.30"
"1604 20 40","15.20.14.30"
"1604 20 50","15.20.14.30"
"1604 20 70","15.20.14.30"
"1604 20 90","15.20.14.30"
"1604 30 10","15.20.14.51"
"1604 30 90","15.20.14.59"
"1605 10 00","15.20.16.00"
"1605 20 10","15.20.16.00"
"1605 20 91","15.20.16.00"
"1605 20 99","15.20.16.00"
"1605 30 10","15.20.16.00"
"1605 30 90","15.20.16.00"
"1605 40 00","15.20.16.00"
"1605 90 11","15.20.16.00"
"1605 90 19","15.20.16.00"
"1605 90 30","15.20.16.00"
"1605 90 90","15.20.16.00"
"1701 11 10","15.83.11.00"
"1701 11 90","15.83.11.00"
"1701 12 10","15.83.11.00"
"1701 12 90","15.83.11.00"
"1701 91 00","15.83.13.30"
"1701 99 10","15.83.12.30"
"1701 99 90","15.83.12.90"
"1702 11 00","15.51.54.00"
"1702 19 00","15.51.54.00"
"1702 20 10","15.83.13.50"
"1702 20 90","15.83.13.50"
"1702 30 10","15.62.21.10"
"1702 30 51","15.62.21.10"
"1702 30 59","15.62.21.10"
"1702 30 91","15.62.21.10"
"1702 30 99","15.62.21.10"
"1702 40 10","15.62.21.10"
"1702 40 90","15.62.21.10"
"1702 50 00","15.62.21.20"
"1702 60 10","15.62.21.20"
"1702 60 80","15.62.21.20"
"1702 60 95","15.62.21.20"
"1702 90 10","15.62.21.90"
"1702 90 30","15.62.21.20"
"1702 90 50","15.62.21.30"
"1702 90 60","15.62.21.90"
"1702 90 71","15.62.21.40"
"1702 90 75","15.62.21.50"
"1702 90 79","15.62.21.50"
"1702 90 80","15.62.21.90"
"1702 90 99","15.62.21.90"
"1703 10 00","15.83.14.30"
"1703 90 00","15.83.14.50"
"1704 10 11","15.84.23.10"
"1704 10 19","15.84.23.10"
"1704 10 91","15.84.23.10"
"1704 10 99","15.84.23.10"
"1704 90 10","15.84.23.20"
"1704 90 30","15.84.23.30"
"1704 90 51","15.84.23.53"
"1704 90 55","15.84.23.55"
"1704 90 61","15.84.23.63"
"1704 90 65","15.84.23.65"
"1704 90 71","15.84.23.73"
"1704 90 75","15.84.23.75"
"1704 90 81","15.84.23.83"
"1704 90 99","15.84.23.90"
"1803 10 00","15.84.11.00"
"1803 20 00","15.84.11.00"
"1804 00 00","15.84.12.00"
"1805 00 00","15.84.13.00"
"1806 10 15","15.84.14.00"
"1806 10 20","15.84.14.00"
"1806 10 30","15.84.14.00"
"1806 10 90","15.84.14.00"
"1806 20 10","15.84.21.33"
"1806 20 30","15.84.21.35"
"1806 20 50","15.84.21.37"
"1806 20 70","15.84.21.50"
"1806 20 80","15.84.21.70"
"1806 20 95","15.84.21.90"
"1806 31 00","15.84.22.33"
"1806 32 10","15.84.22.35"
"1806 32 90","15.84.22.39"
"1806 90 11","15.84.22.43"
"1806 90 19","15.84.22.45"
"1806 90 31","15.84.22.53"
"1806 90 39","15.84.22.55"
"1806 90 50","15.84.22.60"
"1806 90 60","15.84.22.70"
"1806 90 70","15.84.22.80"
"1806 90 90","15.84.22.90"
"1901 10 00","15.88.10.70"
"1901 20 00","15.61.24.00"
"1901 90 11","15.89.14.31"
"1901 90 19","15.89.14.31"
"1901 90 91","15.89.14.39"
"1901 90 99","15.89.14.39"
"1902 11 00","15.85.11.30"
"1902 19 10","15.85.11.50"
"1902 19 90","15.85.11.50"
"1902 20 10","15.85.12.33"
"1902 20 30","15.85.12.33"
"1902 20 91","15.85.12.33"
"1902 20 99","15.85.12.33"
"1902 30 10","15.85.12.35"
"1902 30 90","15.85.12.35"
"1902 40 10","15.85.12.50"
"1902 40 90","15.85.12.50"
"1903 00 00","15.62.23.00"
"1904 10 10","15.61.33.53"
"1904 10 30","15.61.33.53"
"1904 10 90","15.61.33.53"
"1904 20 10","15.61.33.51"
"1904 20 91","15.61.33.53"
"1904 20 95","15.61.33.53"
"1904 20 99","15.61.33.53"
"1904 30 00","15.61.33.55"
"1904 90 10","15.61.33.55"
"1904 90 80","15.61.33.55"
"1905 10 00","15.82.11.30"
"1905 20 10","15.82.12.30"
"1905 20 30","15.82.12.30"
"1905 20 90","15.82.12.30"
"1905 31 11","15.82.12.53"
"1905 31 19","15.82.12.53"
"1905 31 30","15.82.12.55"
"1905 31 91","15.82.12.55"
"1905 31 99","15.82.12.55"
"1905 32 05","15.82.13.30"
"1905 32 11","15.82.12.53"
"1905 32 19","15.82.12.53"
"1905 32 91","15.82.12.59"
"1905 32 99","15.82.12.59"
"1905 40 10","15.82.11.50"
"1905 40 90","15.82.11.50"
"1905 90 10","15.82.13.10"
"1905 90 20","15.82.13.20"
"1905 90 30","15.81.11.00"
"1905 90 45","15.82.13.40"
"1905 90 55","15.82.13.50"
"1905 90 60","15.81.12.00"
"1905 90 90","15.82.13.90"
"2001 10 00","15.33.15.00"
"2001 90 10","15.33.15.00"
"2001 90 20","15.33.15.00"
"2001 90 30","15.33.15.00"
"2001 90 40","15.33.15.00"
"2001 90 50","15.33.15.00"
"2001 90 60","15.33.15.00"
"2001 90 65","15.33.15.00"
"2001 90 70","15.33.15.00"
"2001 90 91","15.33.15.00"
"2001 90 93","15.33.15.00"
"2001 90 99","15.33.15.00"
"2002 10 10","15.33.14.23"
"2002 10 90","15.33.14.23"
"2002 90 11","15.33.14.25"
"2002 90 19","15.33.14.25"
"2002 90 31","15.33.14.27"
"2002 90 39","15.33.14.27"
"2002 90 91","15.33.14.27"
"2002 90 99","15.33.14.27"
"2003 10 20","15.33.14.30"
"2003 10 30","15.33.14.30"
"2003 20 00","15.33.14.30"
"2003 90 00","15.33.14.30"
"2004 10 10","15.31.12.50"
"2004 10 91","15.31.12.50"
"2004 10 99","15.31.12.50"
"2004 90 10","15.33.14.40"
"2004 90 30","15.33.14.40"
"2004 90 50","15.33.14.40"
"2004 90 91","15.33.14.40"
"2004 90 98","15.33.14.40"
"2005 10 00","15.88.10.30"
"2005 20 10","15.31.12.70"
"2005 20 20","15.31.12.90"
"2005 20 80","15.31.12.90"
"2005 40 00","15.33.14.62"
"2005 51 00","15.33.14.63"
"2005 59 00","15.33.14.64"
"2005 60 00","15.33.14.65"
"2005 70 10","15.33.14.66"
"2005 70 90","15.33.14.66"
"2005 80 00","15.33.14.67"
"2005 90 10","15.33.14.90"
"2005 90 30","15.33.14.90"
"2005 90 50","15.33.14.90"
"2005 90 60","15.33.14.90"
"2005 90 70","15.33.14.90"
"2005 90 75","15.33.14.61"
"2005 90 80","15.33.14.90"
"2006 00 10","15.84.24.00"
"2006 00 31","15.84.24.00"
"2006 00 35","15.84.24.00"
"2006 00 38","15.84.24.00"
"2006 00 91","15.84.24.00"
"2006 00 99","15.84.24.00"
"2007 10 10","15.88.10.50"
"2007 10 91","15.88.10.50"
"2007 10 99","15.88.10.50"
"2007 91 10","15.33.22.30"
"2007 91 30","15.33.22.30"
"2007 91 90","15.33.22.30"
"2007 99 10","15.33.22.90"
"2007 99 20","15.33.22.90"
"2007 99 31","15.33.22.90"
"2007 99 33","15.33.22.90"
"2007 99 35","15.33.22.90"
"2007 99 39","15.33.22.90"
"2007 99 55","15.33.22.90"
"2007 99 57","15.33.22.90"
"2007 99 91","15.33.22.90"
"2007 99 93","15.33.22.90"
"2007 99 98","15.33.22.90"
"2008 11 10","15.33.23.30"
"2008 11 92","15.33.23.30"
"2008 11 94","15.33.23.30"
"2008 11 96","15.33.23.30"
"2008 11 98","15.33.23.30"
"2008 19 11","15.33.23.90"
"2008 19 13","15.33.23.90"
"2008 19 19","15.33.23.90"
"2008 19 91","15.33.23.90"
"2008 19 93","15.33.23.90"
"2008 19 95","15.33.23.90"
"2008 19 99","15.33.23.90"
"2008 20 11","15.33.25.50"
"2008 20 19","15.33.25.50"
"2008 20 31","15.33.25.50"
"2008 20 39","15.33.25.50"
"2008 20 51","15.33.25.50"
"2008 20 59","15.33.25.50"
"2008 20 71","15.33.25.50"
"2008 20 79","15.33.25.50"
"2008 20 90","15.33.25.50"
"2008 30 11","15.33.25.50"
"2008 30 19","15.33.25.50"
"2008 30 31","15.33.25.50"
"2008 30 39","15.33.25.50"
"2008 30 51","15.33.25.50"
"2008 30 55","15.33.25.50"
"2008 30 59","15.33.25.50"
"2008 30 71","15.33.25.50"
"2008 30 75","15.33.25.50"
"2008 30 79","15.33.25.50"
"2008 30 90","15.33.25.50"
"2008 40 11","15.33.25.50"
"2008 40 19","15.33.25.50"
"2008 40 21","15.33.25.50"
"2008 40 29","15.33.25.50"
"2008 40 31","15.33.25.50"
"2008 40 39","15.33.25.50"
"2008 40 51","15.33.25.50"
"2008 40 59","15.33.25.50"
"2008 40 71","15.33.25.50"
"2008 40 79","15.33.25.50"
"2008 40 90","15.33.25.50"
"2008 50 11","15.33.25.50"
"2008 50 19","15.33.25.50"
"2008 50 31","15.33.25.50"
"2008 50 39","15.33.25.50"
"2008 50 51","15.33.25.50"
"2008 50 59","15.33.25.50"
"2008 50 61","15.33.25.50"
"2008 50 69","15.33.25.50"
"2008 50 71","15.33.25.50"
"2008 50 79","15.33.25.50"
"2008 50 92","15.33.25.50"
"2008 50 94","15.33.25.50"
"2008 50 99","15.33.25.50"
"2008 60 11","15.33.25.50"
"2008 60 19","15.33.25.50"
"2008 60 31","15.33.25.50"
"2008 60 39","15.33.25.50"
"2008 60 50","15.33.25.50"
"2008 60 60","15.33.25.50"
"2008 60 70","15.33.25.50"
"2008 60 90","15.33.25.50"
"2008 70 11","15.33.25.50"
"2008 70 19","15.33.25.50"
"2008 70 31","15.33.25.50"
"2008 70 39","15.33.25.50"
"2008 70 51","15.33.25.50"
"2008 70 59","15.33.25.50"
"2008 70 61","15.33.25.50"
"2008 70 69","15.33.25.50"
"2008 70 71","15.33.25.50"
"2008 70 79","15.33.25.50"
"2008 70 92","15.33.25.50"
"2008 70 98","15.33.25.50"
"2008 80 11","15.33.25.50"
"2008 80 19","15.33.25.50"
"2008 80 31","15.33.25.50"
"2008 80 39","15.33.25.50"
"2008 80 50","15.33.25.50"
"2008 80 70","15.33.25.50"
"2008 80 90","15.33.25.50"
"2008 91 00","15.33.25.50"
"2008 92 12","15.33.25.50"
"2008 92 14","15.33.25.50"
"2008 92 16","15.33.25.50"
"2008 92 18","15.33.25.50"
"2008 92 32","15.33.25.50"
"2008 92 34","15.33.25.50"
"2008 92 36","15.33.25.50"
"2008 92 38","15.33.25.50"
"2008 92 51","15.33.25.50"
"2008 92 59","15.33.25.50"
"2008 92 72","15.33.25.50"
"2008 92 74","15.33.25.50"
"2008 92 76","15.33.25.50"
"2008 92 78","15.33.25.50"
"2008 92 92","15.33.25.50"
"2008 92 93","15.33.25.50"
"2008 92 94","15.33.25.50"
"2008 92 96","15.33.25.50"
"2008 92 97","15.33.25.50"
"2008 92 98","15.33.25.50"
"2008 99 11","15.33.25.50"
"2008 99 19","15.33.25.50"
"2008 99 21","15.33.25.50"
"2008 99 23","15.33.25.50"
"2008 99 24","15.33.25.50"
"2008 99 28","15.33.25.50"
"2008 99 31","15.33.25.50"
"2008 99 34","15.33.25.50"
"2008 99 36","15.33.25.50"
"2008 99 37","15.33.25.50"
"2008 99 38","15.33.25.50"
"2008 99 40","15.33.25.50"
"2008 99 41","15.33.25.50"
"2008 99 43","15.33.25.50"
"2008 99 45","15.33.25.50"
"2008 99 46","15.33.25.50"
"2008 99 47","15.33.25.50"
"2008 99 49","15.33.25.50"
"2008 99 51","15.33.25.50"
"2008 99 61","15.33.25.50"
"2008 99 62","15.33.25.50"
"2008 99 67","15.33.25.50"
"2008 99 72","15.33.25.50"
"2008 99 78","15.33.25.50"
"2008 99 85","15.33.25.50"
"2008 99 91","15.33.25.50"
"2008 99 99","15.33.25.50"
"2009 11 11","15.32.10.40"
"2009 11 19","15.32.10.40"
"2009 11 91","15.32.10.13"
"2009 11 99","15.32.10.13"
"2009 12 00","15.32.10.15"
"2009 19 11","15.32.10.40"
"2009 19 19","15.32.10.40"
"2009 19 91","15.32.10.15"
"2009 19 98","15.32.10.15"
"2009 21 00","15.32.10.21"
"2009 29 11","15.32.10.40"
"2009 29 19","15.32.10.40"
"2009 29 91","15.32.10.21"
"2009 29 99","15.32.10.21"
"2009 31 11","15.32.10.22"
"2009 31 19","15.32.10.22"
"2009 31 51","15.32.10.22"
"2009 31 59","15.32.10.22"
"2009 31 91","15.32.10.22"
"2009 31 99","15.32.10.22"
"2009 39 11","15.32.10.40"
"2009 39 19","15.32.10.40"
"2009 39 31","15.32.10.22"
"2009 39 39","15.32.10.22"
"2009 39 51","15.32.10.22"
"2009 39 55","15.32.10.22"
"2009 39 59","15.32.10.22"
"2009 39 91","15.32.10.22"
"2009 39 95","15.32.10.22"
"2009 39 99","15.32.10.22"
"2009 41 10","15.32.10.23"
"2009 41 91","15.32.10.23"
"2009 41 99","15.32.10.23"
"2009 49 11","15.32.10.40"
"2009 49 19","15.32.10.40"
"2009 49 30","15.32.10.23"
"2009 49 91","15.32.10.23"
"2009 49 93","15.32.10.23"
"2009 49 99","15.32.10.23"
"2009 50 10","15.32.10.24"
"2009 50 90","15.32.10.24"
"2009 61 10","15.32.10.25"
"2009 61 90","15.32.10.25"
"2009 69 11","15.32.10.40"
"2009 69 19","15.32.10.40"
"2009 69 51","15.32.10.40"
"2009 69 59","15.32.10.25"
"2009 69 71","15.32.10.40"
"2009 69 79","15.32.10.25"
"2009 69 90","15.32.10.25"
"2009 71 10","15.32.10.26"
"2009 71 91","15.32.10.26"
"2009 71 99","15.32.10.26"
"2009 79 11","15.32.10.40"
"2009 79 19","15.32.10.40"
"2009 79 30","15.32.10.26"
"2009 79 91","15.32.10.26"
"2009 79 93","15.32.10.26"
"2009 79 99","15.32.10.26"
"2009 80 11","15.32.10.40"
"2009 80 19","15.32.10.40"
"2009 80 34","15.32.10.40"
"2009 80 35","15.32.10.40"
"2009 80 36","15.32.10.40"
"2009 80 38","15.32.10.40"
"2009 80 50","15.32.10.29"
"2009 80 61","15.32.10.29"
"2009 80 63","15.32.10.29"
"2009 80 69","15.32.10.29"
"2009 80 71","15.32.10.29"
"2009 80 73","15.32.10.29"
"2009 80 79","15.32.10.29"
"2009 80 85","15.32.10.29"
"2009 80 86","15.32.10.29"
"2009 80 88","15.32.10.29"
"2009 80 89","15.32.10.29"
"2009 80 95","15.32.10.29"
"2009 80 96","15.32.10.29"
"2009 80 97","15.32.10.29"
"2009 80 99","15.32.10.29"
"2009 90 11","15.32.10.40"
"2009 90 19","15.32.10.40"
"2009 90 21","15.32.10.40"
"2009 90 29","15.32.10.40"
"2009 90 31","15.32.10.30"
"2009 90 39","15.32.10.30"
"2009 90 41","15.32.10.30"
"2009 90 49","15.32.10.30"
"2009 90 51","15.32.10.30"
"2009 90 59","15.32.10.30"
"2009 90 71","15.32.10.30"
"2009 90 73","15.32.10.30"
"2009 90 79","15.32.10.30"
"2009 90 92","15.32.10.30"
"2009 90 94","15.32.10.30"
"2009 90 95","15.32.10.30"
"2009 90 96","15.32.10.30"
"2009 90 97","15.32.10.30"
"2009 90 98","15.32.10.30"
"2101 11 11","15.86.12.30"
"2101 11 19","15.86.12.50"
"2101 12 92","15.86.12.50"
"2101 12 98","15.86.12.50"
"2101 20 20","15.86.14.00"
"2101 20 92","15.86.14.00"
"2101 20 98","15.86.14.00"
"2101 30 11","15.86.12.70"
"2101 30 19","15.86.12.70"
"2101 30 91","15.86.12.70"
"2101 30 99","15.86.12.70"
"2102 10 10","15.89.13.39"
"2102 10 31","15.89.13.33"
"2102 10 39","15.89.13.35"
"2102 10 90","15.89.13.39"
"2102 20 11","15.89.13.50"
"2102 20 19","15.89.13.50"
"2102 20 90","15.89.13.50"
"2102 30 00","15.89.13.70"
"2103 10 00","15.87.12.10"
"2103 20 00","15.87.12.30"
"2103 30 10","15.87.12.53"
"2103 30 90","15.87.12.55"
"2103 90 10","15.87.12.70"
"2103 90 30","15.87.12.70"
"2103 90 90","15.87.12.70"
"2104 10 10","15.89.11.00"
"2104 10 90","15.89.11.00"
"2104 20 00","15.88.10.60"
"2105 00 10","15.52.10.00"
"2105 00 91","15.52.10.00"
"2105 00 99","15.52.10.00"
"2106 10 20","15.89.14.91"
"2106 10 80","15.89.14.91"
"2106 90 10","15.89.14.99"
"2106 90 20","15.89.14.99"
"2106 90 30","15.89.14.91"
"2106 90 51","15.89.14.91"
"2106 90 55","15.89.14.91"
"2106 90 59","15.89.14.91"
"2106 90 92","15.89.14.99"
"2106 90 98","15.89.14.99"
"2201 10 11","15.98.11.30"
"2201 10 19","15.98.11.30"
"2201 10 90","15.98.11.30"
"2201 90 00","15.98.11.50"
"2202 10 00","15.98.12.30"
"2202 90 10","15.98.12.50"
"2202 90 91","15.98.12.70"
"2202 90 95","15.98.12.70"
"2202 90 99","15.98.12.70"
"2203 00 01","15.96.10.00"
"2203 00 09","15.96.10.00"
"2203 00 10","15.96.10.00"
"2204 10 11","15.93.11.30"
"2204 10 19","15.93.11.93"
"2204 10 91","15.93.11.95"
"2204 10 99","15.93.11.95"
"2204 21 10","15.93.12.15"
"2204 21 11","15.93.12.11"
"2204 21 12","15.93.12.11"
"2204 21 13","15.93.12.11"
"2204 21 17","15.93.12.11"
"2204 21 18","15.93.12.11"
"2204 21 19","15.93.12.11"
"2204 21 22","15.93.12.11"
"2204 21 23","15.93.12.11"
"2204 21 24","15.93.12.11"
"2204 21 26","15.93.12.11"
"2204 21 27","15.93.12.11"
"2204 21 28","15.93.12.11"
"2204 21 32","15.93.12.11"
"2204 21 34","15.93.12.11"
"2204 21 36","15.93.12.11"
"2204 21 37","15.93.12.11"
"2204 21 38","15.93.12.11"
"2204 21 42","15.93.12.17"
"2204 21 43","15.93.12.17"
"2204 21 44","15.93.12.17"
"2204 21 46","15.93.12.17"
"2204 21 47","15.93.12.17"
"2204 21 48","15.93.12.17"
"2204 21 62","15.93.12.17"
"2204 21 66","15.93.12.17"
"2204 21 67","15.93.12.17"
"2204 21 68","15.93.12.17"
"2204 21 69","15.93.12.17"
"2204 21 71","15.93.12.17"
"2204 21 74","15.93.12.17"
"2204 21 76","15.93.12.17"
"2204 21 77","15.93.12.17"
"2204 21 78","15.93.12.17"
"2204 21 79","15.93.12.13"
"2204 21 80","15.93.12.19"
"2204 21 81","15.93.12.11"
"2204 21 82","15.93.12.17"
"2204 21 82","15.93.12.11"
"2204 21 83","15.93.12.13"
"2204 21 83","15.93.12.17"
"2204 21 84","15.93.12.13"
"2204 21 84","15.93.12.19"
"2204 21 85","15.93.12.19"
"2204 21 87","15.93.12.30"
"2204 21 88","15.93.12.30"
"2204 21 89","15.93.12.30"
"2204 21 91","15.93.12.30"
"2204 21 92","15.93.12.30"
"2204 21 94","15.93.12.30"
"2204 21 95","15.93.12.30"
"2204 21 96","15.93.12.30"
"2204 21 98","15.93.12.30"
"2204 21 99","15.93.12.30"
"2204 29 10","15.93.12.15"
"2204 29 11","15.93.12.11"
"2204 29 12","15.93.12.11"
"2204 29 13","15.93.12.11"
"2204 29 17","15.93.12.11"
"2204 29 18","15.93.12.11"
"2204 29 42","15.93.12.17"
"2204 29 43","15.93.12.17"
"2204 29 44","15.93.12.17"
"2204 29 46","15.93.12.17"
"2204 29 47","15.93.12.17"
"2204 29 48","15.93.12.17"
"2204 29 58","15.93.12.17"
"2204 29 62","15.93.12.13"
"2204 29 64","15.93.12.13"
"2204 29 65","15.93.12.13"
"2204 29 71","15.93.12.19"
"2204 29 72","15.93.12.11"
"2204 29 72","15.93.12.19"
"2204 29 75","15.93.12.11"
"2204 29 75","15.93.12.19"
"2204 29 77","15.93.12.19"
"2204 29 77","15.93.12.11"
"2204 29 78","15.93.12.11"
"2204 29 82","15.93.12.17"
"2204 29 83","15.93.12.13"
"2204 29 84","15.93.12.19"
"2204 29 87","15.93.12.30"
"2204 29 88","15.93.12.30"
"2204 29 89","15.93.12.30"
"2204 29 91","15.93.12.30"
"2204 29 92","15.93.12.30"
"2204 29 94","15.93.12.30"
"2204 29 95","15.93.12.30"
"2204 29 96","15.93.12.30"
"2204 29 98","15.93.12.30"
"2204 29 99","15.93.12.30"
"2204 30 10","15.93.12.53"
"2204 30 92","15.93.12.59"
"2204 30 94","15.93.12.59"
"2204 30 96","15.93.12.59"
"2204 30 98","15.93.12.59"
"2205 10 10","15.95.10.00"
"2205 10 90","15.95.10.00"
"2205 90 10","15.95.10.00"
"2205 90 90","15.95.10.00"
"2206 00 10","15.94.10.00"
"2206 00 31","15.94.10.00"
"2206 00 39","15.94.10.00"
"2206 00 51","15.94.10.00"
"2206 00 59","15.94.10.00"
"2206 00 81","15.94.10.00"
"2206 00 89","15.94.10.00"
"2207 10 00","15.92.11.00"
"2207 20 00","15.92.12.00"
"2208 20 12","15.91.10.20"
"2208 20 14","15.91.10.20"
"2208 20 26","15.91.10.20"
"2208 20 27","15.91.10.20"
"2208 20 29","15.91.10.20"
"2208 20 40","15.91.10.20"
"2208 20 62","15.91.10.20"
"2208 20 64","15.91.10.20"
"2208 20 86","15.91.10.20"
"2208 20 87","15.91.10.20"
"2208 20 89","15.91.10.20"
"2208 30 11","15.91.10.30"
"2208 30 19","15.91.10.30"
"2208 30 32","15.91.10.30"
"2208 30 38","15.91.10.30"
