"Year","CN code","PRODCOM code"
"2003","84431939","29561357"
"2003","84431990","29561357"
"2003","84432100","29561410"
"2003","84432900","29561490"
"2003","84433000","29561430"
"2003","84434000","29561450"
"2003","84435100","29561490"
"2003","84435920","29561490"
"2003","84435940","29561490"
"2003","84435970","29561490"
"2003","84436000","29561470"
"2003","84440010","29541110"
"2003","84440090","29541110"
"2003","84451100","29541130"
"2003","84451200","29541150"
"2003","84451300","29541150"
"2003","84451900","29541170"
"2003","84452000","29541230"
"2003","84453010","29541250"
"2003","84453090","29541250"
"2003","84454000","29541270"
"2003","84459000","29541290"
"2003","84461000","29541330"
"2003","84831057","29142230"
"2003","84831060","29142253"
"2003","84831080","29142255"
"2003","84462100","29541330"
"2003","84462900","29541330"
"2003","84463000","29541350"
"2003","84471110","29541430"
"2003","84471190","29541430"
"2003","84471210","29541430"
"2003","84471290","29541430"
"2003","84472010","29541450"
"2003","84472092","29541450"
"2003","84472098","29541450"
"2003","84479000","29541470"
"2003","84481100","29541530"
"2003","84481900","29541550"
"2003","84483310","29544130"
"2003","84483390","29544130"
"2003","84490000","29542110"
"2003","84501111","29711330"
"2003","84501119","29711330"
"2003","84501190","29711330"
"2003","84501200","29711350"
"2003","84501900","29711350"
"2003","84502000","29542230"
"2003","84511000","29542250"
"2003","84512110","29711370"
"2003","84512190","29711370"
"2003","84512900","29542270"
"2003","84513010","29542130"
"2003","84513030","29542130"
"2003","84513080","29542130"
"2003","84514000","29542150"
"2003","84515000","29542170"
"2003","84518010","29542183"
"2003","84518030","29542185"
"2003","84518080","29542185"
"2003","84521011","29545000"
"2003","84521019","29545000"
"2003","84833031","29142350"
"2003","84833039","29142350"
"2003","84833090","29142350"
"2003","84521090","29545000"
"2003","84522100","29542330"
"2003","84522900","29542350"
"2003","84523010","29544230"
"2003","84523090","29544230"
"2003","84524000","29544250"
"2003","84531000","29543030"
"2003","84532000","29543050"
"2003","84538000","29543070"
"2003","84541000","29511133"
"2003","84542000","29511135"
"2003","84543010","29511137"
"2003","84543090","29511133"
"2003","84551000","29511153"
"2003","84552100","29511155"
"2003","84552200","29511157"
"2003","84553010","29511250"
"2003","84553031","29511250"
"2003","84553039","29511250"
"2003","84553090","29511250"
"2003","84829110","29143130"
"2003","84829190","29143130"
"2003","84691100","30011100"
"2003","84829900","29143150"
"2003","84839030","29143330"
"2003","84169000","29211430"
"2003","84179000","29211450"
"2003","85149020","29211470"
"2003","85149080","29211470"
"2003","84311000","29221930"
"2003","84691200","30011100"
"2003","84692000","30011200"
"2003","84693000","30011200"
"2003","84701000","30011320"
"2003","84702100","30011320"
"2003","84702900","30011320"
"2003","84703000","30011320"
"2003","84704000","30011330"
"2003","84705000","30011350"
"2003","84709000","30011370"
"2003","84711090","30021100"
"2003","84713000","30021200"
"2003","84714110","30021300"
"2003","84714190","30021300"
"2003","84714910","30021400"
"2003","84714990","30021400"
"2003","84715010","30021500"
"2003","84715090","30021500"
"2003","84716040","30021630"
"2003","84716050","30021650"
"2003","84716090","30021670"
"2003","84717040","30021730"
"2003","84717051","30021755"
"2003","84717053","30021757"
"2003","84717059","30021757"
"2003","84717060","30021770"
"2003","84717090","30021790"
"2003","84718000","30021800"
"2003","84719000","30021800"
"2003","84721000","30012330"
"2003","84722000","30012350"
"2003","84723000","30012350"
"2003","84729010","30012370"
"2003","84729030","30012390"
"2003","84729080","30012390"
"2003","84731011","30011430"
"2003","84731019","30011430"
"2003","84731090","30011430"
"2003","84732110","30011450"
"2003","84732190","30011450"
"2003","84732910","30011450"
"2003","84732990","30011450"
"2003","84733010","30021900"
"2003","84733090","30021900"
"2003","84734011","30012400"
"2003","84734019","30012400"
"2003","84734090","30012400"
"2003","84735010","30021900"
"2003","84735090","30021900"
"2003","84741000","29524030"
"2003","84742010","29524030"
"2003","84742090","29524030"
"2003","84743100","29524050"
"2003","84743200","29524070"
"2003","84743910","29524030"
"2003","84743990","29524030"
"2003","84748010","29524080"
"2003","84748090","29524080"
"2003","84751000","29562520"
"2003","84752100","29562530"
"2003","84752900","29562530"
"2003","84762100","29243330"
"2003","84762900","29243350"
"2003","84768100","29243330"
"2003","84768900","29243350"
"2003","84771010","29562310"
"2003","84771090","29562310"
"2003","84772000","29562330"
"2003","84773000","29562340"
"2003","84774000","29562350"
"2003","84775100","29562360"
"2003","84775905","29562375"
"2003","84775910","29562373"
"2003","84775980","29562375"
"2003","84781000","29531700"
"2003","84312000","29221930"
"2003","84313910","29221930"
"2003","84313990","29221930"
"2003","84313100","29221950"
"2003","87099000","29221970"
"2003","84314100","29222000"
"2003","84791000","29523090"
"2003","84792000","29531680"
"2003","84794000","29562550"
"2003","84795000","29562575"
"2003","84796000","29562590"
"2003","84798100","29562563"
"2003","84798200","29562565"
"2003","84798910","29562590"
"2003","84798930","29562573"
"2003","84798960","29562577"
"2003","84798965","29562590"
"2003","84798970","29562590"
"2003","84798973","29562590"
"2003","84798977","29562590"
"2003","84798979","29562590"
"2003","84798991","29562590"
"2003","84798998","29562590"
"2003","84801000","29562413"
"2003","84802000","29562413"
"2003","84803010","29562415"
"2003","84803090","29562413"
"2003","84804100","29562420"
"2003","84804900","29562430"
"2003","84805000","29562450"
"2003","84806010","29562460"
"2003","84806090","29562460"
"2003","84807110","29562470"
"2003","84807190","29562470"
"2003","84807900","29562480"
"2003","84811005","29131134"
"2003","84811019","29131135"
"2003","84811099","29131139"
"2003","84812010","29131153"
"2003","84812090","29131155"
"2003","84813091","29131172"
"2003","84813099","29131172"
"2003","84814010","29131176"
"2003","84159010","29233010"
"2003","84159090","29233010"
"2003","84814090","29131176"
"2003","84818011","29131233"
"2003","84818019","29131235"
"2003","84818031","29131253"
"2003","84818039","29131255"
"2003","84818040","29131176"
"2003","84818051","29131313"
"2003","84818059","29131315"
"2003","84818061","29131333"
"2003","84818063","29131335"
"2003","84818069","29131337"
"2003","84818071","29131353"
"2003","84818073","29131355"
"2003","84818079","29131357"
"2003","84818081","29131373"
"2003","84818085","29131375"
"2003","84818087","29131377"
"2003","84818099","29131380"
"2003","84821010","29141030"
"2003","84821090","29141030"
"2003","84822000","29141053"
"2003","84823000","29141055"
"2003","84824000","29141070"
"2003","84825000","29141057"
"2003","84828000","29141090"
"2003","84831060","29142253"
"2003","84831080","29142255"
"2003","84832010","29142330"
"2003","84832090","29142330"
"2003","84834082","29142432"
"2003","84834083","29142433"
"2003","84834084","29142434"
"2003","84834085","29142440"
"2003","84834092","29142473"
"2003","84834094","29142450"
"2003","84834096","29142450"
"2003","84834098","29142475"
"2003","84835010","29142500"
"2003","84835091","29142500"
"2003","84199010","29233090"
"2003","84199025","29233090"
"2003","84835099","29142500"
"2003","84836010","29142630"
"2003","84836091","29142630"
"2003","84836099","29142630"
"2003","84839092","29143350"
"2003","84839098","29143350"
"2003","84841010","29242510"
"2003","84841090","29242510"
"2003","84842000","29242510"
"2003","84851010","28752600"
"2003","84851090","28752600"
"2003","85011010","31101010"
"2003","85011091","31101010"
"2003","85011093","31101010"
"2003","85011099","31101010"
"2003","85012010","31102100"
"2003","85012090","31102100"
"2003","85013110","31101030"
"2003","85013190","31101030"
"2003","85013291","31101053"
"2003","85013299","31101055"
"2003","85013310","31101070"
"2003","85013390","31101070"
"2003","85013450","31101080"
"2003","85013491","31101093"
"2003","85013499","31101095"
"2003","85014091","31102230"
"2003","85014099","31102250"
"2003","85015110","31102300"
"2003","85015190","31102300"
"2003","85015291","31102403"
"2003","85015293","31102405"
"2003","84199050","29233090"
"2003","84199080","29233090"
"2003","84059000","29245100"
"2003","84219110","29245230"
"2003","84219130","29245230"
"2003","84219190","29245230"
"2003","85015299","31102407"
"2003","85015350","31102530"
"2003","85015392","31102540"
"2003","85015394","31102560"
"2003","85015399","31102590"
"2003","85016110","31102610"
"2003","85016191","31102610"
"2003","85016199","31102610"
"2003","85016210","31102630"
"2003","85016290","31102630"
"2003","85016310","31102650"
"2003","85016390","31102650"
"2003","85016400","31102670"
"2003","85021191","31103113"
"2003","85021199","31103115"
"2003","85021210","31103130"
"2003","85021290","31103130"
"2003","85021391","31103150"
"2003","85021393","31103173"
"2003","85021398","31103175"
"2003","85022091","31103233"
"2003","85022092","31103235"
"2003","85022094","31103235"
"2003","85022098","31103235"
"2003","85023110","31103250"
"2003","85023991","31103250"
"2003","85023999","31103250"
"2003","85024010","31103270"
"2003","85024090","31103270"
"2003","85041091","31105013"
"2003","85041099","31105015"
"2003","85042100","31104130"
"2003","85042210","31104153"
"2003","85042290","31104155"
"2003","85042300","31104170"
"2003","85043131","31104233"
"2003","85043139","31104233"
"2003","85043190","31104235"
"2003","85043230","31104253"
"2003","85043290","31104255"
"2003","85043390","31104330"
"2003","85043400","31104350"
"2003","85044020","31105040"
"2003","85044050","31105023"
"2003","85044093","31105033"
"2003","85044094","31105035"
"2003","85044096","31105053"
"2003","85044097","31105055"
"2003","85044099","31105070"
"2003","85045010","31105080"
"2003","85045030","31105080"
"2003","85045080","31105080"
"2003","85051100","31621210"
"2003","85051910","31621230"
"2003","85051990","31621230"
"2003","85052000","31621250"
"2003","85053000","31621270"
"2003","85061011","31401111"
"2003","85061015","31401112"
"2003","85061019","31401113"
"2003","85061091","31401115"
"2003","85061095","31401117"
"2003","85061099","31401119"
"2003","85063010","31401123"
"2003","85063030","31401125"
"2003","85063090","31401127"
"2003","85064010","31401133"
"2003","85064030","31401135"
"2003","85064090","31401137"
"2003","85065010","31401151"
"2003","85065030","31401152"
"2003","85065090","31401153"
"2003","85066010","31401155"
"2003","85066030","31401156"
"2003","85066090","31401158"
"2003","85068005","31401179"
"2003","85068011","31401173"
"2003","85068015","31401175"
"2003","85068090","31401179"
"2003","85071031","31402110"
"2003","85071039","31402130"
"2003","85071081","31402150"
"2003","85071089","31402170"
"2003","85072031","31402210"
"2003","85072039","31402230"
"2003","85072081","31402250"
"2003","85072089","31402270"
"2003","85073091","31402310"
"2003","85073093","31402330"
"2003","85073098","31402350"
"2003","85074090","31402370"
"2003","85078091","31402383"
"2003","85091010","29712113"
"2003","85091090","29712115"
"2003","85092000","29712130"
"2003","85093000","29712150"
"2003","85094000","29712170"
"2003","85098000","29712180"
"2003","85101000","29712230"
"2003","85102000","29712250"
"2003","85103000","29712250"
"2003","85111090","31612130"
"2003","85112010","31612150"
"2003","85112090","31612150"
"2003","85113010","31612170"
"2003","85113090","31612170"
"2003","85114010","31612230"
"2003","85114090","31612230"
"2003","85115010","31612250"
"2003","85115090","31612250"
"2003","85118010","31612270"
"2003","85118090","31612270"
"2003","85121000","31612310"
"2003","85122000","31612330"
"2003","85123000","31612350"
"2003","85124000","31612370"
"2003","85129000","31612450"
"2003","85131000","31502100"
"2003","85141005","29211351"
"2003","85141010","29211330"
"2003","85141080","29211351"
"2003","85142005","29211355"
"2003","85142010","29211353"
"2003","85142080","29211355"
"2003","85143011","29211357"
"2003","85143019","29211357"
"2003","85143091","29211355"
"2003","85143099","29211355"
"2003","85144000","29211355"
"2003","85161011","29712530"
"2003","85161019","29712550"
"2003","85161091","29712570"
"2003","85161099","29712570"
"2003","85162100","29712630"
"2003","85162910","29712653"
"2003","85162950","29712655"
"2003","85162991","29712657"
"2003","85162999","29712690"
"2003","85163110","29712313"
"2003","85163190","29712315"
"2003","85163200","29712330"
"2003","85163300","29712350"
"2003","85164010","29712373"
"2003","85164090","29712375"
"2003","85165000","29712700"
"2003","85166010","29712810"
"2003","85166051","29712833"
"2003","85166059","29712835"
"2003","85166070","29712850"
"2003","85166080","29712870"
"2003","85166090","29712890"
"2003","85167100","29712430"
"2003","85167200","29712450"
"2003","85167910","29712470"
"2003","85167920","29712493"
"2003","85167980","29712495"
"2003","85168010","29712900"
"2003","85168091","29712900"
"2003","85168099","29712900"
"2003","85171100","32202020"
"2003","85171910","32202020"
"2003","85171990","32202020"
"2003","85172100","32202075"
"2003","85172200","32202030"
"2003","85173000","32202040"
"2003","85175010","32202050"
"2003","85175090","32202060"
"2003","85178010","32202060"
"2003","85178090","32202060"
"2003","85181010","32304100"
"2003","85181020","32304100"
"2003","85181080","32304100"
"2003","85182110","32304235"
"2003","85182190","32304235"
"2003","85182210","32304237"
"2003","85182290","32304237"
"2003","85182910","32304239"
"2003","85182920","32304239"
"2003","85182980","32304239"
"2003","85183010","32304270"
"2003","85183020","32304270"
"2003","85183080","32304270"
"2003","85184030","32304355"
"2003","85184091","32304359"
"2003","85184099","32304359"
"2003","85185010","32304370"
"2003","85185090","32304370"
"2003","85191000","32303135"
"2003","85192100","32303139"
"2003","85192900","32303139"
"2003","85193100","32303139"
"2003","85193900","32303139"
"2003","85194000","32303150"
"2003","85199200","32303175"
"2003","85199331","32303175"
"2003","85199339","32303175"
"2003","85199381","32303175"
"2003","85199389","32303175"
"2003","85199912","32303179"
"2003","85199918","32303179"
"2003","85199990","32303179"
"2003","85201000","32303230"
"2003","85202000","32303250"
"2003","85203211","32303275"
"2003","85203219","32303275"
"2003","85203230","32303275"
"2003","85203250","32303275"
"2003","85203291","32303279"
"2003","85203299","32303279"
"2003","85203311","32303275"
"2003","85203319","32303275"
"2003","85203330","32303275"
"2003","85203390","32303275"
"2003","85203910","32303279"
"2003","85203990","32303279"
"2003","85209010","32303290"
"2003","85209090","32303290"
"2003","85211030","32303339"
"2003","85211080","32303350"
"2003","85219000","32303370"
"2003","85221000","32305130"
"2003","85231100","24651000"
"2003","85231200","24651000"
"2003","85231300","24651000"
"2003","85232010","24651000"
"2003","85232090","24651000"
"2003","85233000","24651000"
"2003","85239000","24651000"
"2003","85241000","22141130"
"2003","85243210","22141150"
"2003","85245100","22141230"
"2003","85245200","22141250"
"2003","85251010","32201150"
"2003","85251050","32201150"
"2003","85251080","32201150"
"2003","85252010","32201170"
"2003","85252091","32201170"
"2003","85252099","32201170"
"2003","85253010","32201290"
"2003","85253090","32201290"
"2003","85254011","32303335"
"2003","85254019","32303335"
"2003","85254091","32303335"
"2003","85254099","32303335"
"2003","85261010","33202030"
"2003","85261090","33202030"
"2003","85269111","33202050"
"2003","85269119","33202050"
"2003","85269190","33202050"
"2003","85269210","33202070"
"2003","85269290","33202070"
"2003","85271210","32301155"
"2003","85271290","32301155"
"2003","85271310","32301155"
"2003","85271391","32301155"
"2003","85271399","32301155"
"2003","85271900","32301159"
"2003","85272120","32301270"
"2003","85272152","32301270"
"2003","85272159","32301270"
"2003","85272170","32301270"
"2003","85272192","32301270"
"2003","85272198","32301270"
"2003","85272900","32301290"
"2003","85273111","32301175"
"2003","85273119","32301175"
"2003","85273191","32301175"
"2003","85273193","32301175"
"2003","85273198","32301175"
"2003","85273210","32301177"
"2003","85273290","32301177"
"2003","85273920","32301179"
"2003","85273980","32301179"
"2003","85281210","32302020"
"2003","85281220","32302030"
"2003","85281252","32302050"
"2003","85281254","32302050"
"2003","85281256","32302050"
"2003","85281258","32302050"
"2003","85281262","32302050"
"2003","85281266","32302050"
"2003","85281272","32302050"
"2003","85281276","32302050"
"2003","85281281","32302060"
"2003","85281289","32302060"
"2003","85281290","32302075"
"2003","85281291","32302075"
"2003","85281295","32302075"
"2003","85281298","32302079"
"2003","85281300","32302085"
"2003","85282114","32302045"
"2003","85282116","32302045"
"2003","85282118","32302045"
"2003","85282190","32302049"
"2003","85282200","32302083"
"2003","85283005","32302020"
"2003","85283020","32302020"
"2003","85283090","32302020"
"2003","85291015","32305270"
"2003","85291020","32305220"
"2003","85291031","32305235"
"2003","85291039","32305239"
"2003","85291040","32305250"
"2003","85291045","32305270"
"2003","85291070","32305270"
"2003","85291090","32305270"
"2003","85301000","31621110"
"2003","84209900","29245315"
"2003","84239000","29245320"
"2003","84249010","29245330"
"2003","85308000","31621130"
"2003","85311020","31621155"
"2003","85311030","31621157"
"2003","85311080","31621153"
"2003","85312030","31621175"
"2003","85312050","31621173"
"2003","85312080","31621173"
"2003","85318010","31621190"
"2003","85318030","31621190"
"2003","85318080","31621190"
"2003","85321000","32101100"
"2003","85322100","32101230"
"2003","85322200","32101250"
"2003","85322300","32101273"
"2003","85322400","32101275"
"2003","85322500","32101277"
"2003","85322900","32101279"
"2003","85323000","32101300"
"2003","85331000","32102020"
"2003","85332100","32102035"
"2003","85332900","32102037"
"2003","85333100","32102055"
"2003","85333900","32102057"
"2003","85334010","32102070"
"2003","85334090","32102070"
"2003","85340011","32103050"
"2003","85340019","32103070"
"2003","85340090","32103090"
"2003","85351000","31201010"
"2003","85352100","31201030"
"2003","85352900","31201040"
"2003","85353010","31201053"
"2003","85353090","31201055"
"2003","85354000","31201070"
"2003","85359000","31201090"
"2003","85361010","31202130"
"2003","85361050","31202150"
"2003","85361090","31202170"
"2003","85362010","31202230"
"2003","85362090","31202250"
"2003","85363010","31202330"
"2003","85363030","31202350"
"2003","85363090","31202370"
"2003","85364110","31202433"
"2003","85364190","31202435"
"2003","85364900","31202450"
"2003","85365003","31202500"
"2003","85365005","31202500"
"2003","85365007","31202500"
"2003","85365011","31202500"
"2003","85365015","31202500"
"2003","85365019","31202500"
"2003","85365080","31202500"
"2003","85366110","31202600"
"2003","85366190","31202600"
"2003","85366910","31202710"
"2003","85366930","31202730"
"2003","85366990","31202750"
"2003","85369001","31202760"
"2003","85369010","31202770"
"2003","85369020","31202780"
"2003","85369085","31202780"
"2003","85371010","31203130"
"2003","85371091","31203150"
"2003","85371099","31203170"
"2003","85372091","31203203"
"2003","85372099","31203205"
"2003","85381000","31204030"
"2003","85391010","31501100"
"2003","85391090","31501100"
"2003","85392130","31501250"
"2003","85392192","31501293"
"2003","85392198","31501295"
"2003","85392210","31501300"
"2003","85392290","31501300"
"2003","85392930","31501460"
"2003","85392992","31501493"
"2003","85392998","31501495"
"2003","85393110","31501510"
"2003","85393190","31501530"
"2003","85393210","31501553"
"2003","85393250","31501556"
"2003","84249030","29245330"
"2003","84249090","29245330"
"2003","85393290","31501559"
"2003","85393900","31501559"
"2003","85394100","31501570"
"2003","85394910","31501570"
"2003","85394930","31501570"
"2003","85401111","32104135"
"2003","85401113","32104135"
"2003","85401115","32104135"
"2003","85401119","32104135"
"2003","85401191","32104135"
"2003","85401199","32104135"
"2003","85401200","32104137"
"2003","85402010","32104150"
"2003","85402080","32104150"
"2003","85404000","32104139"
"2003","85405000","32104139"
"2003","85406000","32104139"
"2003","85407100","32104200"
"2003","85407200","32104200"
"2003","85407900","32104200"
"2003","85408100","32104200"
"2003","85408900","32104200"
"2003","85411000","32105125"
"2003","85412100","32105155"
"2003","85412900","32105157"
"2003","85413000","32105170"
"2003","85414010","32105235"
"2003","85414090","32105237"
"2003","85415000","32105250"
"2003","85416000","32105270"
"2003","85431100","31621330"
"2003","85431900","31621330"
"2003","85432000","31621350"
"2003","91122000","33502654"
"2003","88052990","35301450"
"2003","95089000","36631000"
"2003","85433020","31621370"
"2003","85433080","31621370"
"2003","85434000","31621390"
"2003","85438100","31621390"
"2003","85438910","31621390"
"2003","85438915","31621390"
"2003","85438920","31621390"
"2003","85438951","31621390"
"2003","85438955","31621390"
"2003","85438959","31621390"
"2003","85438965","31621390"
"2003","85438973","31621390"
"2003","85438975","31621390"
"2003","85438979","31621390"
"2003","85438995","31621390"
"2003","84769000","29245350"
"2003","85441110","31301130"
"2003","85441190","31301150"
"2003","85441910","31301130"
"2003","85441990","31301150"
"2003","85442000","31301200"
"2003","85443010","31611000"
"2003","85443090","31611000"
"2003","85444110","31301330"
"2003","85444190","31301350"
"2003","85444920","31301330"
"2003","85444980","31301350"
"2003","85445110","31301370"
"2003","85445190","31301370"
"2003","85445910","31301370"
"2003","85445920","31301370"
"2003","85445980","31301370"
"2003","85446010","31301400"
"2003","85446090","31301400"
"2003","85447000","31301500"
"2003","85451100","31621530"
"2003","85451910","31621550"
"2003","85451990","31621550"
"2003","85452000","31621570"
"2003","85459010","31621590"
"2003","85459090","31621590"
"2003","85461000","26152500"
"2003","85462010","26231033"
"2003","85462091","26231035"
"2003","85462099","26231039"
"2003","85469010","31621430"
"2003","85469090","31621430"
"2003","85471010","26231053"
"2003","85471090","26231055"
"2003","85472000","25242600"
"2003","85479000","31621450"
"2003","85489010","31621690"
"2003","85489090","31621690"
"2003","86011000","35201100"
"2003","86012000","35201330"
"2003","86021000","35201200"
"2003","86029000","35201390"
"2003","86031000","35202030"
"2003","86039000","35202090"
"2003","86040000","35203100"
"2003","86050000","35203200"
"2003","86061000","35203330"
"2003","86062000","35203330"
"2003","86063000","35203350"
"2003","86069110","35203330"
"2003","86069190","35203330"
"2003","86069200","35203350"
"2003","86069900","35203350"
"2003","86090010","34202100"
"2003","86090090","34202100"
"2003","87011000","29311000"
"2003","87012010","34104400"
"2003","87013010","29525000"
"2003","87013090","29525000"
"2003","87019011","29312130"
"2003","87019020","29312150"
"2003","87019025","29312200"
"2003","87019031","29312330"
"2003","87019035","29312350"
"2003","84859010","29245400"
"2003","84859030","29245400"
"2003","84859051","29245400"
"2003","84859053","29245400"
"2003","84859055","29245400"
"2003","84859059","29245400"
"2003","84859080","29245400"
"2003","84329000","29327020"
"2003","84339000","29327050"
"2003","84369100","29327060"
"2003","84369900","29327070"
"2003","87019039","29312370"
"2003","87019090","29312400"
"2003","87021011","34103035"
"2003","87021091","34103033"
"2003","87029011","34103055"
"2003","87029031","34103053"
"2003","87029090","34103059"
"2003","87031011","34105300"
"2003","87031018","34105300"
"2003","87032110","34102133"
"2003","87032210","34102136"
"2003","87032311","34102250"
"2003","87032319","34102230"
"2003","87032410","34102230"
"2003","87033110","34102310"
"2003","87033211","34102353"
"2003","87033219","34102330"
"2003","87033311","34102355"
"2003","87033319","34102340"
"2003","87039010","34102430"
"2003","87039090","34102490"
"2003","87041010","34105100"
"2003","87041090","34105100"
"2003","87042110","34104110"
"2003","87042131","34104110"
"2003","87042191","34104110"
"2003","87042210","34104130"
"2003","87042291","34104130"
"2003","87042310","34104140"
"2003","87042391","34104140"
"2003","87043110","34104230"
"2003","87043131","34104230"
"2003","87043191","34104230"
"2003","87043210","34104250"
"2003","87043291","34104250"
"2003","87049000","34104290"
"2003","87051000","34105200"
"2003","87052000","34105410"
"2003","87053000","34105430"
"2003","87054000","34105450"
"2003","87059010","34105490"
"2003","87059030","34105490"
"2003","87059090","34105490"
"2003","87060011","34104500"
"2003","87060019","34104500"
"2003","87060091","34104500"
"2003","87060099","34104500"
"2003","87071010","34201030"
"2003","87071090","34201030"
"2003","87079010","34201050"
"2003","87079090","34201050"
"2003","87089919","34302090"
"2003","84549000","29511230"
"2003","84559000","29511270"
"2003","84314200","29522800"
"2003","84314300","29526130"
"2003","84314920","29526150"
"2003","84314980","29526150"
"2003","84749010","29526200"
"2003","84749090","29526200"
"2003","87089930","34302090"
"2003","87089950","34302090"
"2003","87089992","34302090"
"2003","87089998","34302090"
"2003","87091110","29221573"
"2003","87091190","29221573"
"2003","87091910","29221575"
"2003","87091990","29221575"
"2003","87111000","35411100"
"2003","87112010","35411213"
"2003","87112091","35411215"
"2003","87112093","35411215"
"2003","87112098","35411215"
"2003","87113010","35411230"
"2003","87113090","35411230"
"2003","87114000","35411250"
"2003","87115000","35411270"
"2003","87119000","35411300"
"2003","87120010","35421030"
"2003","87120030","35421050"
"2003","87120080","35421050"
"2003","87131000","35431130"
"2003","87139000","35431190"
"2003","84349000","29532130"
"2003","84359000","29532150"
"2003","84379000","29532230"
"2003","84389000","29532250"
"2003","84789000","29532300"
"2003","84482010","29544110"
"2003","84482090","29544110"
"2003","84483100","29544110"
"2003","84483200","29544110"
"2003","84483900","29544110"
"2003","84484100","29544150"
"2003","87150010","36637230"
"2003","87150090","36637250"
"2003","87161010","34202230"
"2003","87161091","34202293"
"2003","87161094","34202295"
"2003","87161096","34202295"
"2003","87161099","34202297"
"2003","87162000","29325040"
"2003","87163100","34202300"
"2003","87163910","34202300"
"2003","87163930","34202300"
"2003","87163951","34202300"
"2003","87163959","34202300"
"2003","87164000","34202300"
"2003","87168000","35501000"
"2003","88011010","35302100"
"2003","88011090","35302100"
"2003","88019010","35302200"
"2003","88019091","35302200"
"2003","88019099","35302200"
"2003","88021110","35303130"
"2003","88021190","35303130"
"2003","88021210","35303150"
"2003","88021290","35303150"
"2003","88022010","35303200"
"2003","88022090","35303200"
"2003","88023010","35303300"
"2003","88023090","35303300"
"2003","88024010","35303400"
"2003","88024090","35303400"
"2003","88026010","35304000"
"2003","84484200","29544150"
"2003","84484900","29544150"
"2003","84485110","29544170"
"2003","84485190","29544170"
"2003","84485900","29544170"
"2003","84509000","29544210"
"2003","88026090","35304000"
"2003","88040000","17402300"
"2003","88051010","35301430"
"2003","88051090","35301430"
"2003","88052910","35301450"
"2003","88052100","35301450"
"2003","89011010","351121Z1"
"2003","89011090","35112190"
"2003","89012010","351122Z1"
"2003","89012090","35112290"
"2003","89013010","35112330"
"2003","89013090","35112390"
"2003","89019010","351124Z1"
"2003","89019091","35112480"
"2003","89019099","35112490"
"2003","89020012","35113130"
"2003","89020018","35113130"
"2003","89020090","35113190"
"2003","89031010","35121234"
"2003","89031090","35121237"
"2003","89039110","35121130"
"2003","89039191","35121153"
"2003","89039193","35121155"
"2003","89039199","35121157"
"2003","89039210","35121330"
"2003","89039291","35121355"
"2003","89039299","35121357"
"2003","89039910","35121393"
"2003","89039991","35121395"
"2003","89039999","35121397"
"2003","89040010","35113230"
"2003","89040091","35113250"
"2003","84519000","29544220"
"2003","84529000","29544270"
"2003","84539000","29544280"
"2003","84399110","29551230"
"2003","84399190","29551230"
"2003","84399910","29551250"
"2003","89040099","35113290"
"2003","89051010","35113330"
"2003","89051090","35113370"
"2003","89052000","35114000"
"2003","89059010","351133Z1"
"2003","89059090","35113370"
"2003","89061000","35111000"
"2003","89069010","35113393"
"2003","89069099","35113395"
"2003","89069091","35113395"
"2003","89071000","35115000"
"2003","89079000","35115000"
"2003","90011010","33402115"
"2003","90011090","33402119"
"2003","90012000","33402130"
"2003","90013000","33401130"
"2003","90014020","33401153"
"2003","90014041","33401155"
"2003","90014049","33401159"
"2003","90014080","33401170"
"2003","90015020","33401153"
"2003","90015041","33401155"
"2003","90015049","33401159"
"2003","90015080","33401170"
"2003","90019010","33402153"
"2003","90019090","33402153"
"2003","90021100","33403100"
"2003","90021900","33402170"
"2003","90022000","33402190"
"2003","90029010","33402155"
"2003","90029090","33402155"
"2003","90031100","33401350"
"2003","90031910","33401390"
"2003","90031930","33401390"
"2003","90031990","33401390"
"2003","90041010","33401250"
"2003","90041091","33401250"
"2003","90041099","33401250"
"2003","90049010","33401290"
"2003","90049090","33401290"
"2003","90051000","33402230"
"2003","90058000","33402250"
"2003","90061010","33403230"
"2003","90061090","33403230"
"2003","90062000","33403250"
"2003","90063000","33403270"
"2003","90064000","33403310"
"2003","90065100","33403335"
"2003","90065200","33403339"
"2003","90065310","33403350"
"2003","90065390","33403350"
"2003","90065900","33403390"
"2003","90066100","33403615"
"2003","90066200","31503100"
"2003","90066900","33403619"
"2003","90071100","33403430"
"2003","90071900","33403450"
"2003","90072000","33403530"
"2003","90081000","33403550"
"2003","90082000","33403700"
"2003","90083000","33403590"
"2003","90084000","33403630"
"2003","90091100","30012170"
"2003","90091200","30012170"
"2003","90092100","30012185"
"2003","90092200","30012183"
"2003","90093000","30012185"
"2003","90101000","33403650"
"2003","90104100","33403670"
"2003","90104200","33403670"
"2003","90104900","33403670"
"2003","90105010","33403670"
"2003","90105090","33403670"
"2003","90106000","33403690"
"2003","90111010","33402273"
"2003","90111090","33402273"
"2003","90112010","33402275"
"2003","90112090","33402275"
"2003","90118000","33402279"
"2003","90121010","33206100"
"2003","90121090","33206100"
"2003","90131000","33402310"
"2003","90132000","33402330"
"2003","90138020","33402355"
"2003","90138030","33402355"
"2003","90138090","33402359"
"2003","90141010","33201130"
"2003","90141090","33201130"
"2003","90142013","33201155"
"2003","90142018","33201155"
"2003","90142090","33201155"
"2003","90148000","33201159"
