from;to;pcfrom;ex;opt;pcfrom_recode;N;pcto;ex ;opt;pcto_recode;N;source;;
1995;1996;32106023;;;;;32106025;ex;;;;;;
1995;1996;32106025;;;;;32106025;ex;;;;;;
1995;1996;32106031;;;;;32106033;ex;;;;;;
1995;1996;32106033;;;;;32106033;ex;;;;;;
1995;1996;32106051;;;;;32106053;ex;;;;;;
1995;1996;32106053;;;;;32106053;ex;;;;;;
1995;1996;32106040;;;;;32106069;ex;;;;;;
1995;1996;32106069;;;;;32106069;ex;;;;;;
1995;1996;32202060;;;;;32202060;ex;;;;;;
1995;1996;32202079;;;;;32202060;ex;;;;;;
1995;1996;32203050;;;;;32203060;ex;;;;;;
1995;1996;32203070;;;;;32203060;ex;;;;;;
1995;1996;32201250;;;;;32303335;ex;;;;;;
1995;1996;32303335;;;;;32303335;ex;;;;;;
1995;1996;;;;;;32309100;;;;;;;
1995;1996;;;;;;32309200;;;;;;;
1995;1996;33204530;ex;;;;33204520;ex;;;;;;
1995;1996;33204555;ex;;;;33204520;ex;;;;;;
1995;1996;33204530;ex;;;;33204530;;;;;;;
1995;1996;33204555;ex;;;;33204555;;;;;;;
1995;1996;33403533;;;;;33403530;ex;;;;;;
1995;1996;33403535;;;;;33403530;ex;;;;;;
1995;1996;33501445;;;;;33501457;;B;33501450;;prodcom list structure 95 + 96;;
1995;1996;33501473;;;;;33501467;;B;33501460;;prodcom list structure 95 + 96;;
1995;1996;;;;;;36309000;;;;;;;
1995;1996;36636135;;;;;36636130;ex;;;;;;
1995;1996;36636139;;;;;36636130;ex;;;;;;
1995;1996;36636250;;;;;36636170;;;;;;;
1997;1998;24701190;;A;;;24701195;;;;;prodcom list structure 97 + 98;;
1997;1998;24701195;;B;24701190;;24701195;;;;;prodcom list structure 97 + 98;;
1997;1998;24701199;;B;24701190;;24701199;;;;;prodcom list structure 97 + 98;;
1997;1998;28721130;;A;;;28721133;;;;;prodcom list structure 97 + 98;;
1997;1998;28721133;;B;28721130;;28721133;;;;;prodcom list structure 97 + 98;;
1997;1998;28721135;;B;28721130;;28721135;;;;;prodcom list structure 97 + 98;;
1997;1998;;;;;;252130Z0;;;;;;;
1997;1998;;;;;;261313Z0;;;;;;;
1997;1998;;;;;;294034Z0;;;;;;;
1997;1998;;;;;;323044Z0;;;;;;;
1997;1998;24701190;;;;;;;;;;;;
1997;1998;28721130;;;;;;;;;;;;
1998;1999;18232465;;;;;18232480;ex;;;;;;
1998;1999;18232475;;;;;18232480;ex;;;;;;
1998;1999;20103115;;;;;20103116;ex;;;;;;
1998;1999;20103117;;;;;20103116;ex;;;;;;
1998;1999;24621070;;;;;24621095;ex;;;;;;
1998;1999;24621080;;;;;24621095;ex;;;;;;
1998;1999;24621090;;;;;24621095;ex;;;;;;
1998;1999;24664843;;B;24664840;;24664840;;;;;prodcom list structure 98 + 99;;
1998;1999;24664845;;B;24664840;;24664840;;;;;prodcom list structure 98 + 99;;
1998;1999;24664890;;;;;24664893;;;;;prodcom list structure 98 + 99;Z-code 246648Z1 replaced by underlying regular codes for consistency;
1998;1999;24664890;;;;;24664899;;;;;prodcom list structure 98 + 99;Z-code 246648Z1 replaced by underlying regular codes for consistency;
1998;1999;25121095;;B;25121090;;25121090;;;;;prodcom list structure 98 + 99;;
1998;1999;25121099;;B;25121090;;25121090;;;;;prodcom list structure 98 + 99;;
1998;1999;25132073;;B;25132070;;25132070;;;;;prodcom list structure 98 + 99;;
1998;1999;25132079;;B;25132070;;25132070;;;;;prodcom list structure 98 + 99;;
1998;1999;25137365;;B;25137360;;25137360;;;;;prodcom list structure 98 + 99;;
1998;1999;25137367;;B;25137360;;25137360;;;;;prodcom list structure 98 + 99;;
1998;1999;25137369;;B;25137360;;25137360;;;;;prodcom list structure 98 + 99;;
1998;1999;25137373;;;;;25137379;ex;;;;;;
1998;1999;25137375;;;;;25137379;ex;;;;;;
1998;1999;25137377;;;;;25137379;ex;;;;;;
1998;1999;25214240;;A;;;25214279;ex;;;;prodcom list structure 98 + 99;;
1998;1999;25214243;;B;25214240;;25214279;ex;;;;prodcom list structure 98 + 99;;
1998;1999;25214247;;B;25214240;;25214279;ex;;;;prodcom list structure 98 + 99;;
1998;1999;25214277;;;;;25214279;ex;;;;;;
1998;1999;28611233;;;;;28611240;ex;;;;;;
1998;1999;28611239;;;;;28611240;ex;;;;;;
1998;1999;28611290;;;;;28611240;ex;;;;;;
1998;1999;28611430;;;;;28611440;ex;;;;;;
1998;1999;28611450;;;;;28611440;ex;;;;;;
1998;1999;28623075;;;;;28623077;ex;;;;;;
1998;1999;28623079;;;;;28623077;ex;;;;;;
1998;1999;28631275;;B;28631270;;28631277;ex;B;28631270;;prodcom list structure 98 + 99;;
1998;1999;28631279;;B;28631270;;28631277;ex;B;28631270;;prodcom list structure 98 + 99;;
1998;1999;28751121;;;;;28751127;ex;;;;;;
1998;1999;28751125;;;;;28751127;ex;;;;;;
1998;1999;28751213;;;;;28751217;ex;;;;;;
1998;1999;28751215;;;;;28751217;ex;;;;;;
1998;1999;28751233;;;;;28751237;ex;;;;;;
1998;1999;28751235;;;;;28751237;ex;;;;;;
1998;1999;28752715;;;;;28752719;ex;;;;;;
1998;1999;28752717;;;;;28752719;ex;;;;;;
1998;1999;28752721;;;;;28752722;ex;;;;;;
1998;1999;28752723;;;;;28752722;ex;;;;;;
1998;1999;28752757;;;;;28752758;ex;;;;;;
1998;1999;28752759;;;;;28752758;ex;;;;;;
1998;1999;28752761;;;;;28752769;ex;;;;;;
1998;1999;28752762;;;;;28752769;ex;;;;;;
1998;1999;29131133;;;;;29131134;ex;;;;;;
1998;1999;29131137;;;;;29131134;ex;;;;;;
1998;1999;29142250;ex;A;;;29142253;;;;;prodcom list structure 98 + 99;;
1998;1999;29142250;ex;A;;;29142255;;;;;prodcom list structure 98 + 99;;
1998;1999;29142430;ex;A;;;29142440;;A;;;prodcom list structure 98 + 99;;
1998;1999;29142435;;B;29142430;;29142443;;B;29142440;;prodcom list structure 98 + 99;;
1998;1999;29142436;;B;29142430;;29142445;;B;29142440;;prodcom list structure 98 + 99;;
1998;1999;29142437;;B;29142430;;29142447;;B;29142440;;prodcom list structure 98 + 99;;
1998;1999;29324033;;;;;29324034;ex;;;;;;
1998;1999;29324035;;;;;29324034;ex;;;;;;
1998;1999;29326130;;;;;29326100;ex;;;;;;
1998;1999;29326150;;;;;29326100;ex;;;;;;
1998;1999;29326333;;;;;29326336;ex;;;;;;
1998;1999;29326335;;;;;29326336;ex;;;;;;
1998;1999;29327010;;;;;29327020;ex;;;;;;
1998;1999;29327030;;;;;29327020;ex;;;;;;
1998;1999;29327040;;A;;;29327020;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29327043;;B;29327040;;29327020;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29327045;;B;29327040;;29327020;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29402215;;;;;29402240;ex;;;;;;
1998;1999;29402250;;;;;29402260;ex;;;;;;
1998;1999;29402273;;;;;29402240;ex;;;;;;
1998;1999;29402275;;;;;29402260;ex;;;;;;
1998;1999;29402283;;;;;29402287;ex;;;;;;
1998;1999;29402285;;;;;29402287;ex;;;;;;
1998;1999;29403153;;;;;29403154;ex;;;;;;
1998;1999;29403155;;;;;29403154;ex;;;;;;
1998;1999;29531430;;A;;;29531400;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29531433;;B;29531430;;29531400;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29531435;;B;29531430;;29531400;ex;;;;prodcom list structure 98 + 99;;
1998;1999;29531450;;;;;29531400;ex;;;;;;
1998;1999;29562313;;B;29562310;;29562310;;;;;prodcom list structure 98 + 99;;
1998;1999;29562315;;B;29562310;;29562310;;;;;prodcom list structure 98 + 99;;
1998;1999;29562333;;;;;;;;;;;;
1998;1999;29562335;;;;;;;;;;;;
1998;1999;31103170;;A;;;;;;;;;;
1998;1999;32105120;;;;;32105125;ex;;;;;;
1998;1999;32105130;;;;;32105125;ex;;;;;;
1998;1999;32106033;;;;;32106034;ex;;;;;;
1998;1999;32106035;;;;;32106034;ex;;;;;;
1998;1999;32106037;;;;;32106034;ex;;;;;;
1998;1999;32106053;;;;;32106054;ex;;;;;;
1998;1999;32106055;;;;;32106054;ex;;;;;;
1998;1999;32106057;;;;;32106054;ex;;;;;;
1998;1999;;;;;;10101130;;;;;;;
1998;1999;;;;;;10101150;;;;;;;
1998;1999;;;;;;10101200;;;;;;;
1998;1999;;;;;;10201030;;;;;;;
1998;1999;;;;;;10201050;;;;;;;
1998;1999;;;;;;10301000;;;;;;;
1998;1999;;;;;;11101030;;;;;;;
1998;1999;;;;;;11101050;;;;;;;
1998;1999;;;;;;11102000;;;;;;;
1998;1999;;;;;;11104000;;;;;;;
1998;1999;;;;;;23101030;;;;;;;
1998;1999;;;;;;23101050;;;;;;;
1998;1999;;;;;;23101070;;;;;;;
1998;1999;;;;;;23102000;;;;;;;
1998;1999;;;;;;23201140;;;;;;;
1998;1999;;;;;;23201150;;;;;;;
1998;1999;;;;;;23201170;;;;;;;
1998;1999;;;;;;23201200;;;;;;;
1998;1999;;;;;;23201330;;;;;;;
1998;1999;;;;;;23201350;;;;;;;
1998;1999;;;;;;23201370;;;;;;;
1998;1999;;;;;;23201400;;;;;;;
1998;1999;;;;;;23201530;;;;;;;
1998;1999;;;;;;23201550;;;;;;;
1998;1999;;;;;;23201570;;;;;;;
1998;1999;;;;;;23201590;;;;;;;
1998;1999;;;;;;23201630;;;;;;;
1998;1999;;;;;;23201650;;;;;;;
1998;1999;;;;;;23201730;;;;;;;
1998;1999;;;;;;23201750;;;;;;;
1998;1999;;;;;;23201770;;;;;;;
1998;1999;;;;;;23201790;;;;;;;
1998;1999;;;;;;23201830;;;;;;;
1998;1999;;;;;;23201850;;;;;;;
1998;1999;;;;;;23202120;;;;;;;
1998;1999;;;;;;23202130;;;;;;;
1998;1999;;;;;;23202170;;;;;;;
1998;1999;;;;;;23202200;;;;;;;
1998;1999;;;;;;23203100;;;;;;;
1998;1999;;;;;;23203240;;;;;;;
1998;1999;;;;;;23203250;;;;;;;
1998;1999;;;;;;23203270;;;;;;;
1998;1999;;;;;;24664893;;;;;;;
1998;1999;;;;;;24664899;;;;;;;
1998;1999;;;;;;40101020;;;;;;;
1998;1999;;;;;;40101030;;;;;;;
1998;1999;;;;;;40101050;;;;;;;
1998;1999;;;;;;40101072;;;;;;;
1998;1999;;;;;;40101073;;;;;;;
1998;1999;;;;;;40101075;;;;;;;
1998;1999;;;;;;40101077;;;;;;;
1998;1999;;;;;;40101079;;;;;;;
1998;1999;;;;;;40201003;;;;;;;
1998;1999;;;;;;40201005;;;;;;;
1998;1999;;;;;;40201007;;;;;;;
1998;1999;;;;;;40201008;;;;;;;
1998;1999;;;;;;40301003;;;;;;;
1998;1999;;;;;;40301005;;;;;;;
1998;1999;;;;;;40301007;;;;;;;
1998;1999;;;;;;40301009;;;;;;;
1998;1999;;;;;;232000X1;;;;;;;
1998;1999;;;;;;232015Z1;;;;;;;
1998;1999;;;;;;401010X1;;;;;;;
1998;1999;;;;;;401010Z1;;;;;;;
1998;1999;;;;;;402010Z1;;;;;;;
1999;2000;14111255;;;;;14111256;ex;;;;;;
1999;2000;14111257;;;;;14111256;ex;;;;;;
1999;2000;14211253;;B;14211250;;14211250;;;;;prodcom list structure 99 + 00;;
1999;2000;14211255;;B;14211250;;14211250;;;;;prodcom list structure 99 + 00;;
1999;2000;15331443;;B;15331440;;15331440;;;;;prodcom list structure 99 + 00;;
1999;2000;15331449;;B;15331440;;15331440;;;;;prodcom list structure 99 + 00;;
1999;2000;17531011;;B;17531010;;17531010;;;;;prodcom list structure 99 + 00;;
1999;2000;17531012;;B;17531010;;17531010;;;;;prodcom list structure 99 + 00;;
1999;2000;17531013;;B;17531010;;17531010;;;;;prodcom list structure 99 + 00;;
1999;2000;17531021;;B;17531020;;17531020;;;;;prodcom list structure 99 + 00;;
1999;2000;17531022;;B;17531020;;17531020;;;;;prodcom list structure 99 + 00;;
1999;2000;17531023;;B;17531020;;17531020;;;;;prodcom list structure 99 + 00;;
1999;2000;17531031;;B;17531030;;17531030;;;;;prodcom list structure 99 + 00;;
1999;2000;17531032;;B;17531030;;17531030;;;;;prodcom list structure 99 + 00;;
1999;2000;17531033;;B;17531030;;17531030;;;;;prodcom list structure 99 + 00;;
1999;2000;17531051;;B;17531050;;17531050;;;;;prodcom list structure 99 + 00;;
1999;2000;17531052;;B;17531050;;17531050;;;;;prodcom list structure 99 + 00;;
1999;2000;17531053;;B;17531050;;17531050;;;;;prodcom list structure 99 + 00;;
1999;2000;17531071;;B;17531070;;17531070;;;;;prodcom list structure 99 + 00;;
1999;2000;17531072;;B;17531070;;17531070;;;;;prodcom list structure 99 + 00;;
1999;2000;17531073;;B;17531070;;17531070;;;;;prodcom list structure 99 + 00;;
1999;2000;20101031;;;;;20101032;ex;;;;;;
1999;2000;20101033;ex;;;;20101032;ex;;;;;;
1999;2000;20101033;ex;;;;20101034;;;;;;;
1999;2000;20101053;;;;;20101050;ex;;;;;;
1999;2000;20101055;;;;;20101071;ex;;;;;;
1999;2000;20101057;;;;;20101071;ex;;;;;;
1999;2000;20101059;;;;;20101050;ex;;;;;;
1999;2000;20101073;;;;;20101071;ex;;;;;;
1999;2000;20521295;;B;20521290;;20521290;;;;;prodcom list structure 99 + 00;;
1999;2000;20521299;;B;20521290;;20521290;;;;;prodcom list structure 99 + 00;;
1999;2000;21123033;;B;21123030;;21123030;;;;;prodcom list structure 99 + 00;;
1999;2000;21123039;;B;21123030;;21123030;;;;;prodcom list structure 99 + 00;;
1999;2000;21125755;;B;21125750;;21125750;;;;;prodcom list structure 99 + 00;;
1999;2000;21125759;;B;21125750;;21125750;;;;;prodcom list structure 99 + 00;;
1999;2000;21231153;;B;21231150;;21231150;;;;;prodcom list structure 99 + 00;;
1999;2000;21231155;;B;21231150;;21231150;;;;;prodcom list structure 99 + 00;;
1999;2000;21251433;;B;21251430;;21251430;;;;;prodcom list structure 99 + 00;;
1999;2000;21251439;;B;21251430;;21251430;;;;;prodcom list structure 99 + 00;;
1999;2000;21251495;;B;21251490;;21251490;;;;;prodcom list structure 99 + 00;;
1999;2000;21251499;;B;21251490;;21251490;;;;;prodcom list structure 99 + 00;;
1999;2000;22141233;;B;22141230;;22141230;;;;;prodcom list structure 99 + 00;;
1999;2000;22141239;;B;22141230;;22141230;;;;;prodcom list structure 99 + 00;;
1999;2000;22151155;;B;22151150;;22151150;;;;;prodcom list structure 99 + 00;;
1999;2000;22151159;;B;22151150;;22151150;;;;;prodcom list structure 99 + 00;;
1999;2000;22222083;;B;22222080;;22222080;;;;;prodcom list structure 99 + 00;;
1999;2000;22222085;;B;22222080;;22222080;;;;;prodcom list structure 99 + 00;;
1999;2000;22311013;;B;22311010;;22311010;;;;;prodcom list structure 99 + 00;;
1999;2000;22311015;;B;22311010;;22311010;;;;;prodcom list structure 99 + 00;;
1999;2000;22311033;;B;22311030;;22311030;;;;;prodcom list structure 99 + 00;;
1999;2000;22311035;;B;22311030;;22311030;;;;;prodcom list structure 99 + 00;;
1999;2000;22311073;;B;22311070;;22311070;;;;;prodcom list structure 99 + 00;;
1999;2000;22311075;;B;22311070;;22311070;;;;;prodcom list structure 99 + 00;;
1999;2000;24164060;ex;A;;;24164062;;;;;prodcom list structure 99 + 00;;
1999;2000;24164060;ex;A;;;24164064;;;;;prodcom list structure 99 + 00;;
1999;2000;24164063;;B;24164060;;24164062;;;;;prodcom list structure 99 + 00;;
1999;2000;24164065;;B;24164060;;24164064;;;;;prodcom list structure 99 + 00;;
1999;2000;25214281;;B;25214280;;25214280;;;;;prodcom list structure 99 + 00;;
1999;2000;25214283;;B;25214280;;25214280;;;;;prodcom list structure 99 + 00;;
1999;2000;25214285;;B;25214280;;25214280;;;;;prodcom list structure 99 + 00;;
1999;2000;25214287;;B;25214280;;25214280;;;;;prodcom list structure 99 + 00;;
1999;2000;25214289;;B;25214280;;25214280;;;;;prodcom list structure 99 + 00;;
1999;2000;25221453;;B;25221450;;25221450;;;;;prodcom list structure 99 + 00;;
1999;2000;25221455;;B;25221450;;25221450;;;;;prodcom list structure 99 + 00;;
1999;2000;25221457;;B;25221450;;25221450;;;;;prodcom list structure 99 + 00;;
1999;2000;25221459;;B;25221450;;25221450;;;;;prodcom list structure 99 + 00;;
1999;2000;25221473;;B;25221470;;25221470;;;;;prodcom list structure 99 + 00;;
1999;2000;25221475;;B;25221470;;25221470;;;;;prodcom list structure 99 + 00;;
1999;2000;25221477;;B;25221470;;25221470;;;;;prodcom list structure 99 + 00;;
1999;2000;25221479;;B;25221470;;25221470;;;;;prodcom list structure 99 + 00;;
1999;2000;25231595;;B;25231590;;25231590;;;;;prodcom list structure 99 + 00;;
1999;2000;25231599;;B;25231590;;25231590;;;;;prodcom list structure 99 + 00;;
1999;2000;25242873;;B;25242870;;25242870;;;;;prodcom list structure 99 + 00;;
1999;2000;25242879;;B;25242870;;25242870;;;;;prodcom list structure 99 + 00;;
1999;2000;26241201;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241202;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241203;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241204;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241205;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241206;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241207;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;26241209;;B;26241200;;26241200;;;;;prodcom list structure 99 + 00;;
1999;2000;27311053;;B;27311050;;27311050;;;;;prodcom list structure 99 + 00;;
1999;2000;27311055;;B;27311050;;27311050;;;;;prodcom list structure 99 + 00;;
1999;2000;27312073;;B;27312070;;27312070;;;;;prodcom list structure 99 + 00;;
1999;2000;27312075;;B;27312070;;27312070;;;;;prodcom list structure 99 + 00;;
1999;2000;27313053;;B;27313050;;27313050;;;;;prodcom list structure 99 + 00;;
1999;2000;27313055;;B;27313050;;27313050;;;;;prodcom list structure 99 + 00;;
1999;2000;27432850;;;;;27432860;ex;;;;;;
1999;2000;27432870;;;;;27432860;ex;;;;;;
1999;2000;28624053;;B;28624050;;28624050;;;;;prodcom list structure 99 + 00;;
1999;2000;28624055;;B;28624050;;28624050;;;;;prodcom list structure 99 + 00;;
1999;2000;28631273;;B;28631270;;28631270;;;;;prodcom list structure 99 + 00;;
1999;2000;28631277;;B;28631270;;28631270;;;;;prodcom list structure 99 + 00;;
1999;2000;28752533;;B;28752530;;28752530;;;;;prodcom list structure 99 + 00;;
1999;2000;28752539;;B;28752530;;28752530;;;;;prodcom list structure 99 + 00;;
1999;2000;28752553;;B;28752550;;28752550;;;;;prodcom list structure 99 + 00;;
1999;2000;28752559;;B;28752550;;28752550;;;;;prodcom list structure 99 + 00;;
1999;2000;28752573;;B;28752570;;28752570;;;;;prodcom list structure 99 + 00;;
1999;2000;28752575;;B;28752570;;28752570;;;;;prodcom list structure 99 + 00;;
1999;2000;28752579;;B;28752570;;28752570;;;;;prodcom list structure 99 + 00;;
1999;2000;29221273;;B;29221270;;29221270;;;;;prodcom list structure 99 + 00;;
1999;2000;29221275;;B;29221270;;29221270;;;;;prodcom list structure 99 + 00;;
1999;2000;29241273;;B;29241270;;29241270;;;;;prodcom list structure 99 + 00;;
1999;2000;29241275;;B;29241270;;29241270;;;;;prodcom list structure 99 + 00;;
1999;2000;29245333;;B;29245330;;29245330;;;;;prodcom list structure 99 + 00;;
1999;2000;29245335;;B;29245330;;29245330;;;;;prodcom list structure 99 + 00;;
1999;2000;29312133;;B;29312130;;29312130;;;;;prodcom list structure 99 + 00;;
1999;2000;29312135;;B;29312130;;29312130;;;;;prodcom list structure 99 + 00;;
1999;2000;29312153;;B;29312150;;29312150;;;;;prodcom list structure 99 + 00;;
1999;2000;29312155;;B;29312150;;29312150;;;;;prodcom list structure 99 + 00;;
1999;2000;29312203;;B;29312200;;29312200;;;;;prodcom list structure 99 + 00;;
1999;2000;29312205;;B;29312200;;29312200;;;;;prodcom list structure 99 + 00;;
1999;2000;29312333;;B;29312330;;29312330;;;;;prodcom list structure 99 + 00;;
1999;2000;29312339;;B;29312330;;29312330;;;;;prodcom list structure 99 + 00;;
1999;2000;29312353;;B;29312350;;29312350;;;;;prodcom list structure 99 + 00;;
1999;2000;29312355;;B;29312350;;29312350;;;;;prodcom list structure 99 + 00;;
1999;2000;29312373;;B;29312370;;29312370;;;;;prodcom list structure 99 + 00;;
1999;2000;29312375;;B;29312370;;29312370;;;;;prodcom list structure 99 + 00;;
1999;2000;29321153;;B;29321150;;29321150;;;;;prodcom list structure 99 + 00;;
1999;2000;29321155;;B;29321150;;29321150;;;;;prodcom list structure 99 + 00;;
1999;2000;29321213;;B;29321210;;29321210;;;;;prodcom list structure 99 + 00;;
1999;2000;29321215;;B;29321210;;29321210;;;;;prodcom list structure 99 + 00;;
1999;2000;29321233;;B;29321230;;29321230;;;;;prodcom list structure 99 + 00;;
1999;2000;29321235;;B;29321230;;29321230;;;;;prodcom list structure 99 + 00;;
1999;2000;29321353;;B;29321350;;29321350;;;;;prodcom list structure 99 + 00;;
1999;2000;29321355;;B;29321350;;29321350;;;;;prodcom list structure 99 + 00;;
1999;2000;29321433;;B;29321430;;29321430;;;;;prodcom list structure 99 + 00;;
1999;2000;29321435;;B;29321430;;29321430;;;;;prodcom list structure 99 + 00;;
1999;2000;29321503;;B;29321500;;29321500;;;;;prodcom list structure 99 + 00;;
1999;2000;29321505;;B;29321500;;29321500;;;;;prodcom list structure 99 + 00;;
1999;2000;29323333;;B;29323330;;29323330;;;;;prodcom list structure 99 + 00;;
1999;2000;29323335;;B;29323330;;29323330;;;;;prodcom list structure 99 + 00;;
1999;2000;29323337;;B;29323330;;29323330;;;;;prodcom list structure 99 + 00;;
1999;2000;29323495;;B;29323490;;29323490;;;;;prodcom list structure 99 + 00;;
1999;2000;29323497;;B;29323490;;29323490;;;;;prodcom list structure 99 + 00;;
1999;2000;29325030;;;;;29325040;ex;;;;;;
1999;2000;29325050;;;;;29325040;ex;;;;;;
1999;2000;29326531;;B;29326530;;29326530;;;;;prodcom list structure 99 + 00;;
1999;2000;29326533;;B;29326530;;29326530;;;;;prodcom list structure 99 + 00;;
1999;2000;29326535;;B;29326530;;29326530;;;;;prodcom list structure 99 + 00;;
1999;2000;29326537;;B;29326530;;29326530;;;;;prodcom list structure 99 + 00;;
1999;2000;29327051;;B;29327050;;29327050;;;;;prodcom list structure 99 + 00;;
1999;2000;29327053;;B;29327050;;29327050;;;;;prodcom list structure 99 + 00;;
1999;2000;29327055;;B;29327050;;29327050;;;;;prodcom list structure 99 + 00;;
1999;2000;29327057;;B;29327050;;29327050;;;;;prodcom list structure 99 + 00;;
1999;2000;29327073;;B;29327070;;29327070;;;;;prodcom list structure 99 + 00;;
1999;2000;29327075;;B;29327070;;29327070;;;;;prodcom list structure 99 + 00;;
1999;2000;29407153;;B;29407150;;29407150;;;;;prodcom list structure 99 + 00;;
1999;2000;29407155;;B;29407150;;29407150;;;;;prodcom list structure 99 + 00;;
1999;2000;29407253;;B;29407250;;29407250;;;;;prodcom list structure 99 + 00;;
1999;2000;29407255;;B;29407250;;29407250;;;;;prodcom list structure 99 + 00;;
1999;2000;29407273;;B;29407270;;29407270;;;;;prodcom list structure 99 + 00;;
1999;2000;29407275;;B;29407270;;29407270;;;;;prodcom list structure 99 + 00;;
1999;2000;29522733;;B;29522730;;29522730;;;;;prodcom list structure 99 + 00;;
1999;2000;29522735;;B;29522730;;29522730;;;;;prodcom list structure 99 + 00;;
1999;2000;29532133;;B;29532130;;29532130;;;;;prodcom list structure 99 + 00;;
1999;2000;29532135;;B;29532130;;29532130;;;;;prodcom list structure 99 + 00;;
1999;2000;29541453;;B;29541450;;29541450;;;;;prodcom list structure 99 + 00;;
1999;2000;29541455;;B;29541450;;29541450;;;;;prodcom list structure 99 + 00;;
1999;2000;29542153;;B;29542150;;29542150;;;;;prodcom list structure 99 + 00;;
1999;2000;29542155;;B;29542150;;29542150;;;;;prodcom list structure 99 + 00;;
