"Year","PRODCOM code","CN code"
"2003","31401123","85063010"
"2003","31401125","85063030"
"2003","31401127","85063090"
"2003","31401133","85064010"
"2003","31401135","85064030"
"2003","31401137","85064090"
"2003","31401151","85065010"
"2003","31401152","85065030"
"2003","31401153","85065090"
"2003","31401155","85066010"
"2003","31401156","85066030"
"2003","31401158","85066090"
"2003","31401179","85068005"
"2003","31401173","85068011"
"2003","31401175","85068015"
"2003","31401179","85068090"
"2003","31402110","85071031"
"2003","31402130","85071039"
"2003","31402150","85071081"
"2003","31402170","85071089"
"2003","31402210","85072031"
"2003","31402230","85072039"
"2003","31402250","85072081"
"2003","31402270","85072089"
"2003","31402310","85073091"
"2003","31402330","85073093"
"2003","31402350","85073098"
"2003","31402370","85074090"
"2003","31402383","85078091"
"2003","29712113","85091010"
"2003","29712115","85091090"
"2003","29712130","85092000"
"2003","29712150","85093000"
"2003","29712170","85094000"
"2003","29712180","85098000"
"2003","29712230","85101000"
"2003","29712250","85102000"
"2003","29712250","85103000"
"2003","31612130","85111090"
"2003","31612150","85112010"
"2003","31612150","85112090"
"2003","31612170","85113010"
"2003","31612170","85113090"
"2003","31612230","85114010"
"2003","31612230","85114090"
"2003","31612250","85115010"
"2003","31612250","85115090"
"2003","31612270","85118010"
"2003","31612270","85118090"
"2003","31612310","85121000"
"2003","31612330","85122000"
"2003","31612350","85123000"
"2003","31612370","85124000"
"2003","31612450","85129000"
"2003","31502100","85131000"
"2003","29211351","85141005"
"2003","29211330","85141010"
"2003","29211351","85141080"
"2003","29211355","85142005"
"2003","29211353","85142010"
"2003","29211355","85142080"
"2003","29211357","85143011"
"2003","29211357","85143019"
"2003","29211355","85143091"
"2003","29211355","85143099"
"2003","29211355","85144000"
"2003","29712530","85161011"
"2003","29712550","85161019"
"2003","29712570","85161091"
"2003","29712570","85161099"
"2003","29712630","85162100"
"2003","29712653","85162910"
"2003","29712655","85162950"
"2003","29712657","85162991"
"2003","29712690","85162999"
"2003","29712313","85163110"
"2003","29712315","85163190"
"2003","29712330","85163200"
"2003","29712350","85163300"
"2003","29712373","85164010"
"2003","29712375","85164090"
"2003","29712700","85165000"
"2003","29712810","85166010"
"2003","29712833","85166051"
"2003","29712835","85166059"
"2003","29712850","85166070"
"2003","29712870","85166080"
"2003","29712890","85166090"
"2003","29712430","85167100"
"2003","29712450","85167200"
"2003","29712470","85167910"
"2003","29712493","85167920"
"2003","29712495","85167980"
"2003","29712900","85168010"
"2003","29712900","85168091"
"2003","29712900","85168099"
"2003","32202020","85171100"
"2003","32202020","85171910"
"2003","32202020","85171990"
"2003","32202075","85172100"
"2003","32202030","85172200"
"2003","32202040","85173000"
"2003","32202050","85175010"
"2003","32202060","85175090"
"2003","32202060","85178010"
"2003","32202060","85178090"
"2003","32304100","85181010"
"2003","32304100","85181020"
"2003","32304100","85181080"
"2003","32304235","85182110"
"2003","32304235","85182190"
"2003","32304237","85182210"
"2003","32304237","85182290"
"2003","32304239","85182910"
"2003","32304239","85182920"
"2003","32304239","85182980"
"2003","32304270","85183010"
"2003","32304270","85183020"
"2003","32304270","85183080"
"2003","32304355","85184030"
"2003","32304359","85184091"
"2003","32304359","85184099"
"2003","32304370","85185010"
"2003","32304370","85185090"
"2003","32303135","85191000"
"2003","32303139","85192100"
"2003","32303139","85192900"
"2003","32303139","85193100"
"2003","32303139","85193900"
"2003","32303150","85194000"
"2003","32303175","85199200"
"2003","32303175","85199331"
"2003","32303175","85199339"
"2003","32303175","85199381"
"2003","32303175","85199389"
"2003","32303179","85199912"
"2003","32303179","85199918"
"2003","32303179","85199990"
"2003","32303230","85201000"
"2003","32303250","85202000"
"2003","32303275","85203211"
"2003","32303275","85203219"
"2003","32303275","85203230"
"2003","32303275","85203250"
"2003","32303279","85203291"
"2003","32303279","85203299"
"2003","32303275","85203311"
"2003","32303275","85203319"
"2003","32303275","85203330"
"2003","32303275","85203390"
"2003","32303279","85203910"
"2003","32303279","85203990"
"2003","32303290","85209010"
"2003","32303290","85209090"
"2003","32303339","85211030"
"2003","32303350","85211080"
"2003","32303370","85219000"
"2003","32305130","85221000"
"2003","24651000","85231100"
"2003","24651000","85231200"
"2003","24651000","85231300"
"2003","24651000","85232010"
"2003","24651000","85232090"
"2003","24651000","85233000"
"2003","24651000","85239000"
"2003","22141130","85241000"
"2003","22141150","85243210"
"2003","22141230","85245100"
"2003","22141250","85245200"
"2003","32201150","85251010"
"2003","32201150","85251050"
"2003","32201150","85251080"
"2003","32201170","85252010"
"2003","32201170","85252091"
"2003","32201170","85252099"
"2003","32201290","85253010"
"2003","32201290","85253090"
"2003","32303335","85254011"
"2003","32303335","85254019"
"2003","32303335","85254091"
"2003","32303335","85254099"
"2003","33202030","85261010"
"2003","33202030","85261090"
"2003","33202050","85269111"
"2003","33202050","85269119"
"2003","33202050","85269190"
"2003","33202070","85269210"
"2003","33202070","85269290"
"2003","32301155","85271210"
"2003","32301155","85271290"
"2003","32301155","85271310"
"2003","32301155","85271391"
"2003","32301155","85271399"
"2003","32301159","85271900"
"2003","32301270","85272120"
"2003","32301270","85272152"
"2003","32301270","85272159"
"2003","32301270","85272170"
"2003","32301270","85272192"
"2003","32301270","85272198"
"2003","32301290","85272900"
"2003","32301175","85273111"
"2003","32301175","85273119"
"2003","32301175","85273191"
"2003","32301175","85273193"
"2003","32301175","85273198"
"2003","32301177","85273210"
"2003","32301177","85273290"
"2003","32301179","85273920"
"2003","32301179","85273980"
"2003","32302020","85281210"
"2003","32302030","85281220"
"2003","32302050","85281252"
"2003","32302050","85281254"
"2003","32302050","85281256"
"2003","32302050","85281258"
"2003","32302050","85281262"
"2003","32302050","85281266"
"2003","32302050","85281272"
"2003","32302050","85281276"
"2003","32302060","85281281"
"2003","32302060","85281289"
"2003","32302075","85281290"
"2003","32302075","85281291"
"2003","32302075","85281295"
"2003","32302079","85281298"
"2003","32302085","85281300"
"2003","32302045","85282114"
"2003","32302045","85282116"
"2003","32302045","85282118"
"2003","32302049","85282190"
"2003","32302083","85282200"
"2003","32302020","85283005"
"2003","32302020","85283020"
"2003","32302020","85283090"
"2003","32305270","85291015"
"2003","32305220","85291020"
"2003","32305235","85291031"
"2003","32305239","85291039"
"2003","32305250","85291040"
"2003","32305270","85291045"
"2003","32305270","85291070"
"2003","32305270","85291090"
"2003","31621110","85301000"
"2003","29245315","84209900"
"2003","29245320","84239000"
"2003","29245330","84249010"
"2003","31621130","85308000"
"2003","31621155","85311020"
"2003","31621157","85311030"
"2003","31621153","85311080"
"2003","31621175","85312030"
"2003","31621173","85312050"
"2003","31621173","85312080"
"2003","31621190","85318010"
"2003","31621190","85318030"
"2003","31621190","85318080"
"2003","32101100","85321000"
"2003","32101230","85322100"
"2003","32101250","85322200"
"2003","32101273","85322300"
"2003","32101275","85322400"
"2003","32101277","85322500"
"2003","32101279","85322900"
"2003","32101300","85323000"
"2003","32102020","85331000"
"2003","32102035","85332100"
"2003","32102037","85332900"
"2003","32102055","85333100"
"2003","32102057","85333900"
"2003","32102070","85334010"
"2003","32102070","85334090"
"2003","32103050","85340011"
"2003","32103070","85340019"
"2003","32103090","85340090"
"2003","31201010","85351000"
"2003","31201030","85352100"
"2003","31201040","85352900"
"2003","31201053","85353010"
"2003","31201055","85353090"
"2003","31201070","85354000"
"2003","31201090","85359000"
"2003","31202130","85361010"
"2003","31202150","85361050"
"2003","31202170","85361090"
"2003","31202230","85362010"
"2003","31202250","85362090"
"2003","31202330","85363010"
"2003","31202350","85363030"
"2003","31202370","85363090"
"2003","31202433","85364110"
"2003","31202435","85364190"
"2003","31202450","85364900"
"2003","31202500","85365003"
"2003","31202500","85365005"
"2003","31202500","85365007"
"2003","31202500","85365011"
"2003","31202500","85365015"
"2003","31202500","85365019"
"2003","31202500","85365080"
"2003","31202600","85366110"
"2003","31202600","85366190"
"2003","31202710","85366910"
"2003","31202730","85366930"
"2003","31202750","85366990"
"2003","31202760","85369001"
"2003","31202770","85369010"
"2003","31202780","85369020"
"2003","31202780","85369085"
"2003","31203130","85371010"
"2003","31203150","85371091"
"2003","31203170","85371099"
"2003","31203203","85372091"
"2003","31203205","85372099"
"2003","31204030","85381000"
"2003","31501100","85391010"
"2003","31501100","85391090"
"2003","31501250","85392130"
"2003","31501293","85392192"
"2003","31501295","85392198"
"2003","31501300","85392210"
"2003","31501300","85392290"
"2003","31501460","85392930"
"2003","31501493","85392992"
"2003","31501495","85392998"
"2003","31501510","85393110"
"2003","31501530","85393190"
"2003","31501553","85393210"
"2003","31501556","85393250"
"2003","29245330","84249030"
"2003","29245330","84249090"
"2003","31501559","85393290"
"2003","31501559","85393900"
"2003","31501570","85394100"
"2003","31501570","85394910"
"2003","31501570","85394930"
"2003","32104135","85401111"
"2003","32104135","85401113"
"2003","32104135","85401115"
"2003","32104135","85401119"
"2003","32104135","85401191"
"2003","32104135","85401199"
"2003","32104137","85401200"
"2003","32104150","85402010"
"2003","32104150","85402080"
"2003","32104139","85404000"
"2003","32104139","85405000"
"2003","32104139","85406000"
"2003","32104200","85407100"
"2003","32104200","85407200"
"2003","32104200","85407900"
"2003","32104200","85408100"
"2003","32104200","85408900"
"2003","32105125","85411000"
"2003","32105155","85412100"
"2003","32105157","85412900"
"2003","32105170","85413000"
"2003","32105235","85414010"
"2003","32105237","85414090"
"2003","32105250","85415000"
"2003","32105270","85416000"
"2003","31621330","85431100"
"2003","31621330","85431900"
"2003","31621350","85432000"
"2003","33502654","91122000"
"2003","35301450","88052990"
"2003","36631000","95089000"
"2003","31621370","85433020"
"2003","31621370","85433080"
"2003","31621390","85434000"
"2003","31621390","85438100"
"2003","31621390","85438910"
"2003","31621390","85438915"
"2003","31621390","85438920"
"2003","31621390","85438951"
"2003","31621390","85438955"
"2003","31621390","85438959"
"2003","31621390","85438965"
"2003","31621390","85438973"
"2003","31621390","85438975"
"2003","31621390","85438979"
"2003","31621390","85438995"
"2003","29245350","84769000"
"2003","31301130","85441110"
"2003","31301150","85441190"
"2003","31301130","85441910"
"2003","31301150","85441990"
"2003","31301200","85442000"
"2003","31611000","85443010"
"2003","31611000","85443090"
"2003","31301330","85444110"
"2003","31301350","85444190"
"2003","31301330","85444920"
"2003","31301350","85444980"
"2003","31301370","85445110"
"2003","31301370","85445190"
"2003","31301370","85445910"
"2003","31301370","85445920"
"2003","31301370","85445980"
"2003","31301400","85446010"
"2003","31301400","85446090"
"2003","31301500","85447000"
"2003","31621530","85451100"
"2003","31621550","85451910"
"2003","31621550","85451990"
"2003","31621570","85452000"
"2003","31621590","85459010"
"2003","31621590","85459090"
"2003","26152500","85461000"
"2003","26231033","85462010"
"2003","26231035","85462091"
"2003","26231039","85462099"
"2003","31621430","85469010"
"2003","31621430","85469090"
"2003","26231053","85471010"
"2003","26231055","85471090"
"2003","25242600","85472000"
"2003","31621450","85479000"
"2003","31621690","85489010"
"2003","31621690","85489090"
"2003","35201100","86011000"
"2003","35201330","86012000"
"2003","35201200","86021000"
"2003","35201390","86029000"
"2003","35202030","86031000"
"2003","35202090","86039000"
"2003","35203100","86040000"
"2003","35203200","86050000"
"2003","35203330","86061000"
"2003","35203330","86062000"
"2003","35203350","86063000"
"2003","35203330","86069110"
"2003","35203330","86069190"
"2003","35203350","86069200"
"2003","35203350","86069900"
"2003","34202100","86090010"
"2003","34202100","86090090"
"2003","29311000","87011000"
"2003","34104400","87012010"
"2003","29525000","87013010"
"2003","29525000","87013090"
"2003","29312130","87019011"
"2003","29312150","87019020"
"2003","29312200","87019025"
"2003","29312330","87019031"
"2003","29312350","87019035"
"2003","29245400","84859010"
"2003","29245400","84859030"
"2003","29245400","84859051"
"2003","29245400","84859053"
"2003","29245400","84859055"
"2003","29245400","84859059"
"2003","29245400","84859080"
"2003","29327020","84329000"
"2003","29327050","84339000"
"2003","29327060","84369100"
"2003","29327070","84369900"
"2003","29312370","87019039"
"2003","29312400","87019090"
"2003","34103035","87021011"
"2003","34103033","87021091"
"2003","34103055","87029011"
"2003","34103053","87029031"
"2003","34103059","87029090"
"2003","34105300","87031011"
"2003","34105300","87031018"
"2003","34102133","87032110"
"2003","34102136","87032210"
"2003","34102250","87032311"
"2003","34102230","87032319"
"2003","34102230","87032410"
"2003","34102310","87033110"
"2003","34102353","87033211"
"2003","34102330","87033219"
"2003","34102355","87033311"
"2003","34102340","87033319"
"2003","34102430","87039010"
"2003","34102490","87039090"
"2003","34105100","87041010"
"2003","34105100","87041090"
"2003","34104110","87042110"
"2003","34104110","87042131"
"2003","34104110","87042191"
"2003","34104130","87042210"
"2003","34104130","87042291"
"2003","34104140","87042310"
"2003","34104140","87042391"
"2003","34104230","87043110"
"2003","34104230","87043131"
"2003","34104230","87043191"
"2003","34104250","87043210"
"2003","34104250","87043291"
"2003","34104290","87049000"
"2003","34105200","87051000"
"2003","34105410","87052000"
"2003","34105430","87053000"
"2003","34105450","87054000"
"2003","34105490","87059010"
"2003","34105490","87059030"
"2003","34105490","87059090"
"2003","34104500","87060011"
"2003","34104500","87060019"
"2003","34104500","87060091"
"2003","34104500","87060099"
"2003","34201030","87071010"
"2003","34201030","87071090"
"2003","34201050","87079010"
"2003","34201050","87079090"
"2003","34302090","87089919"
"2003","29511230","84549000"
"2003","29511270","84559000"
"2003","29522800","84314200"
"2003","29526130","84314300"
"2003","29526150","84314920"
"2003","29526150","84314980"
"2003","29526200","84749010"
"2003","29526200","84749090"
"2003","34302090","87089930"
"2003","34302090","87089950"
"2003","34302090","87089992"
"2003","34302090","87089998"
"2003","29221573","87091110"
"2003","29221573","87091190"
"2003","29221575","87091910"
"2003","29221575","87091990"
"2003","35411100","87111000"
"2003","35411213","87112010"
"2003","35411215","87112091"
"2003","35411215","87112093"
"2003","35411215","87112098"
"2003","35411230","87113010"
"2003","35411230","87113090"
"2003","35411250","87114000"
"2003","35411270","87115000"
"2003","35411300","87119000"
"2003","35421030","87120010"
"2003","35421050","87120030"
"2003","35421050","87120080"
"2003","35431130","87131000"
"2003","35431190","87139000"
"2003","29532130","84349000"
"2003","29532150","84359000"
"2003","29532230","84379000"
"2003","29532250","84389000"
"2003","29532300","84789000"
"2003","29544110","84482010"
"2003","29544110","84482090"
"2003","29544110","84483100"
"2003","29544110","84483200"
"2003","29544110","84483900"
"2003","29544150","84484100"
"2003","36637230","87150010"
"2003","36637250","87150090"
"2003","34202230","87161010"
"2003","34202293","87161091"
"2003","34202295","87161094"
"2003","34202295","87161096"
"2003","34202297","87161099"
"2003","29325040","87162000"
"2003","34202300","87163100"
"2003","34202300","87163910"
"2003","34202300","87163930"
"2003","34202300","87163951"
"2003","34202300","87163959"
"2003","34202300","87164000"
"2003","35501000","87168000"
"2003","35302100","88011010"
"2003","35302100","88011090"
"2003","35302200","88019010"
"2003","35302200","88019091"
"2003","35302200","88019099"
"2003","35303130","88021110"
"2003","35303130","88021190"
"2003","35303150","88021210"
"2003","35303150","88021290"
"2003","35303200","88022010"
"2003","35303200","88022090"
"2003","35303300","88023010"
"2003","35303300","88023090"
"2003","35303400","88024010"
"2003","35303400","88024090"
"2003","35304000","88026010"
"2003","29544150","84484200"
"2003","29544150","84484900"
"2003","29544170","84485110"
"2003","29544170","84485190"
"2003","29544170","84485900"
"2003","29544210","84509000"
"2003","35304000","88026090"
"2003","17402300","88040000"
"2003","35301430","88051010"
"2003","35301430","88051090"
"2003","35301450","88052910"
"2003","35301450","88052100"
"2003","351121Z1","89011010"
"2003","35112190","89011090"
"2003","351122Z1","89012010"
"2003","35112290","89012090"
"2003","35112330","89013010"
"2003","35112390","89013090"
"2003","351124Z1","89019010"
"2003","35112480","89019091"
"2003","35112490","89019099"
"2003","35113130","89020012"
"2003","35113130","89020018"
"2003","35113190","89020090"
"2003","35121234","89031010"
"2003","35121237","89031090"
"2003","35121130","89039110"
"2003","35121153","89039191"
"2003","35121155","89039193"
"2003","35121157","89039199"
"2003","35121330","89039210"
"2003","35121355","89039291"
"2003","35121357","89039299"
"2003","35121393","89039910"
"2003","35121395","89039991"
"2003","35121397","89039999"
"2003","35113230","89040010"
"2003","35113250","89040091"
"2003","29544220","84519000"
"2003","29544270","84529000"
"2003","29544280","84539000"
"2003","29551230","84399110"
"2003","29551230","84399190"
"2003","29551250","84399910"
"2003","35113290","89040099"
"2003","35113330","89051010"
"2003","35113370","89051090"
"2003","35114000","89052000"
"2003","351133Z1","89059010"
"2003","35113370","89059090"
"2003","35111000","89061000"
"2003","35113393","89069010"
"2003","35113395","89069099"
"2003","35113395","89069091"
"2003","35115000","89071000"
"2003","35115000","89079000"
"2003","33402115","90011010"
"2003","33402119","90011090"
"2003","33402130","90012000"
"2003","33401130","90013000"
"2003","33401153","90014020"
"2003","33401155","90014041"
"2003","33401159","90014049"
"2003","33401170","90014080"
"2003","33401153","90015020"
"2003","33401155","90015041"
"2003","33401159","90015049"
"2003","33401170","90015080"
"2003","33402153","90019010"
"2003","33402153","90019090"
"2003","33403100","90021100"
"2003","33402170","90021900"
"2003","33402190","90022000"
"2003","33402155","90029010"
"2003","33402155","90029090"
"2003","33401350","90031100"
"2003","33401390","90031910"
"2003","33401390","90031930"
"2003","33401390","90031990"
"2003","33401250","90041010"
"2003","33401250","90041091"
"2003","33401250","90041099"
"2003","33401290","90049010"
"2003","33401290","90049090"
"2003","33402230","90051000"
"2003","33402250","90058000"
"2003","33403230","90061010"
"2003","33403230","90061090"
"2003","33403250","90062000"
"2003","33403270","90063000"
"2003","33403310","90064000"
"2003","33403335","90065100"
"2003","33403339","90065200"
"2003","33403350","90065310"
"2003","33403350","90065390"
"2003","33403390","90065900"
"2003","33403615","90066100"
"2003","31503100","90066200"
"2003","33403619","90066900"
"2003","33403430","90071100"
"2003","33403450","90071900"
"2003","33403530","90072000"
"2003","33403550","90081000"
"2003","33403700","90082000"
"2003","33403590","90083000"
"2003","33403630","90084000"
"2003","30012170","90091100"
"2003","30012170","90091200"
"2003","30012185","90092100"
"2003","30012183","90092200"
"2003","30012185","90093000"
"2003","33403650","90101000"
"2003","33403670","90104100"
"2003","33403670","90104200"
"2003","33403670","90104900"
"2003","33403670","90105010"
"2003","33403670","90105090"
"2003","33403690","90106000"
"2003","33402273","90111010"
"2003","33402273","90111090"
"2003","33402275","90112010"
"2003","33402275","90112090"
"2003","33402279","90118000"
"2003","33206100","90121010"
"2003","33206100","90121090"
"2003","33402310","90131000"
"2003","33402330","90132000"
"2003","33402355","90138020"
"2003","33402355","90138030"
"2003","33402359","90138090"
"2003","33201130","90141010"
"2003","33201130","90141090"
"2003","33201155","90142013"
"2003","33201155","90142018"
"2003","33201155","90142090"
"2003","33201159","90148000"
"2003","33201215","90151010"
"2003","33201219","90151090"
"2003","33201215","90152010"
"2003","33201219","90152090"
"2003","33201215","90153010"
"2003","33201219","90153090"
"2003","33201215","90154010"
"2003","33201219","90154090"
"2003","33201235","90158011"
"2003","33201239","90158019"
"2003","33201253","90158091"
"2003","33201255","90158093"
"2003","33201257","90158099"
"2003","33203230","90171010"
"2003","33203230","90171090"
"2003","33203253","90172011"
"2003","33203259","90172019"
"2003","33203255","90172031"
"2003","33203255","90172039"
"2003","33203259","90172090"
"2003","33203310","90173010"
"2003","33203330","90173090"
"2003","33203355","90178010"
"2003","33203359","90178090"
"2003","33101210","90181100"
"2003","33101230","90181200"
"2003","33101230","90181300"
"2003","33101230","90181400"
"2003","33101230","90181910"
"2003","33101230","90181990"
"2003","33101250","90182000"
"2003","33101511","90183110"
"2003","33101511","90183190"
"2003","33101513","90183210"
"2003","33101515","90183290"
"2003","33101517","90183900"
"2003","33101330","90184100"
"2003","33101350","90184910"
"2003","33101350","90184990"
"2003","33101520","90185010"
"2003","33101520","90185090"
"2003","33101533","90189010"
"2003","33101535","90189020"
"2003","33101553","90189030"
"2003","33101555","90189041"
"2003","33101555","90189049"
"2003","33101563","90189050"
"2003","33101565","90189060"
"2003","33101573","90189070"
"2003","33101579","90189075"
"2003","33101579","90189085"
"2003","33101653","90191010"
"2003","33101653","90191090"
"2003","33101655","90192000"
"2003","33101690","90200010"
"2003","33101690","90200090"
"2003","33101735","90213100"
"2003","33101739","90211010"
"2003","33101739","90211090"
"2003","33101753","90212110"
"2003","33101755","90212190"
"2003","33101759","90212900"
"2003","33101790","90213910"
"2003","33101790","90213990"
"2003","33101833","90214000"
"2003","33101850","90215000"
"2003","33101839","90219010"
"2003","33101890","90219090"
"2003","33101115","90221200"
"2003","33101115","90221300"
"2003","33101115","90221400"
"2003","33101119","90221900"
"2003","33101135","90222100"
"2003","33101139","90222900"
"2003","33101150","90223000"
"2003","33101170","90229010"
"2003","33101170","90229090"
"2003","36637400","90230010"
"2003","36637400","90230080"
"2003","33206210","90241010"
"2003","33206233","90241091"
"2003","33206235","90241093"
"2003","33206239","90241099"
"2003","33206255","90248010"
"2003","33206259","90248091"
"2003","33206259","90248099"
"2003","33205115","90251191"
"2003","33205119","90251199"
"2003","33205135","90251991"
"2003","33205139","90251999"
"2003","33205150","90258020"
"2003","33205175","90258091"
"2003","33205179","90258099"
"2003","33205235","90261051"
"2003","33205239","90261059"
"2003","33205255","90261091"
"2003","33205259","90261099"
"2003","33205271","90262030"
"2003","33205274","90262050"
"2003","33205279","90262090"
"2003","33205283","90268091"
"2003","33205289","90268099"
"2003","33205313","90271010"
"2003","33205319","90271090"
"2003","33205320","90272000"
"2003","33205330","90273000"
"2003","33205340","90274000"
"2003","33205350","90275000"
"2003","33205381","90278011"
"2003","33205383","90278013"
"2003","33205383","90278017"
"2003","33205385","90278091"
"2003","33205389","90278093"
"2003","33205389","90278097"
"2003","33206330","90281000"
"2003","33206350","90282000"
"2003","33206370","90283011"
"2003","33206370","90283019"
"2003","33206370","90283090"
"2003","33206430","90291010"
"2003","33206430","90291090"
"2003","33206453","90292031"
"2003","33206455","90292039"
"2003","33206470","90292090"
"2003","33204100","90301010"
"2003","33204100","90301090"
"2003","33204200","90302010"
"2003","33204200","90302090"
"2003","33204310","90303110"
"2003","33204310","90303190"
"2003","33204330","90303930"
"2003","33204355","90303991"
"2003","33204359","90303999"
"2003","33204400","90304010"
"2003","33204400","90304090"
"2003","33204520","90308200"
"2003","33204530","90308310"
"2003","33204530","90308390"
"2003","33204555","90308992"
"2003","33204559","90308999"
"2003","33206510","90311000"
"2003","33206520","90312000"
"2003","33206530","90313000"
"2003","33206540","90314100"
"2003","33206540","90314900"
"2003","33206550","90318032"
"2003","33206550","90318034"
"2003","33206570","90318039"
"2003","33206583","90318091"
"2003","33206589","90318099"
"2003","33207015","90321030"
"2003","33207019","90321091"
"2003","33207019","90321099"
"2003","33207030","90322010"
"2003","33207030","90322090"
"2003","33207050","90328110"
"2003","33207050","90328190"
"2003","33207090","90328910"
"2003","33207090","90328990"
"2003","33208190","90330000"
"2003","33501113","91011100"
"2003","33501115","91011200"
"2003","33501117","91011900"
"2003","33501130","91012100"
"2003","33501130","91012900"
"2003","33501150","91019100"
"2003","33501130","91019900"
"2003","33501213","91021100"
"2003","33501215","91021200"
"2003","33501217","91021900"
"2003","33501230","91022100"
"2003","33501230","91022900"
"2003","33501250","91029100"
"2003","33501230","91029900"
"2003","33501413","91031000"
"2003","33501419","91039000"
"2003","33501300","91040010"
"2003","33501300","91040090"
"2003","33501433","91051100"
"2003","33501439","91051900"
"2003","33501443","91052100"
"2003","33501450","91052900"
"2003","33501460","91059100"
"2003","33501475","91059910"
"2003","33501479","91059990"
"2003","33502133","91081100"
"2003","33502135","91081200"
"2003","33502137","91081900"
"2003","33502150","91082000"
"2003","33502150","91089000"
"2003","33502235","91091100"
"2003","33502239","91091910"
"2003","33502239","91091990"
"2003","33502290","91099010"
"2003","33502290","91099090"
"2003","33502330","91101110"
"2003","33502350","91101190"
"2003","33502370","91101200"
"2003","33502400","91101900"
"2003","33502500","91109000"
"2003","33502613","91111000"
"2003","33502615","91112010"
"2003","33502615","91112090"
"2003","33502619","91118000"
"2003","33502630","91119000"
"2003","33502657","91129000"
"2003","33502700","91131010"
"2003","33502700","91131090"
"2003","33502700","91132000"
"2003","19201300","91139010"
"2003","19201300","91139030"
"2003","19201300","91139090"
"2003","33502810","91141000"
"2003","33502830","91142000"
"2003","33502850","91143000"
"2003","33502870","91144000"
"2003","33502870","91149000"
"2003","36301110","92011010"
"2003","36301130","92012000"
"2003","36301150","92019000"
"2003","36301235","92021010"
"2003","36301239","92021090"
"2003","36301290","92029010"
"2003","36301250","92029030"
"2003","36301290","92029090"
"2003","36301310","92030010"
"2003","36301310","92030090"
"2003","36301330","92041000"
"2003","36301350","92042000"
"2003","36301410","92051000"
"2003","36301440","92059000"
"2003","36301630","92060000"
"2003","36301510","92071010"
"2003","36301533","92071030"
"2003","36301537","92071050"
"2003","36301540","92071080"
"2003","36301550","92079010"
"2003","36301590","92079090"
"2003","36301650","92081000"
"2003","36301650","92089000"
"2003","36301730","92091000"
"2003","36301730","92092000"
"2003","36301750","92093000"
"2003","36301813","92099100"
"2003","36301830","92099200"
"2003","36301815","92099300"
"2003","36301817","92099400"
"2003","36301895","92099930"
"2003","36301897","92099970"
"2003","29601200","93011900"
"2003","29601330","93020010"
"2003","29601330","93020090"
"2003","29601350","93031000"
"2003","29601350","93032010"
"2003","29601350","93032095"
"2003","29601350","93033000"
"2003","29601370","93039000"
"2003","29601390","93040000"
"2003","29601530","93052930"
"2003","29601530","93052995"
"2003","29601530","93059900"
"2003","29601530","93051000"
"2003","29601550","93059100"
"2003","29601530","93052100"
"2003","29601410","93061000"
"2003","29601430","93062100"
"2003","29601430","93062940"
"2003","29601430","93062970"
"2003","29601430","93063010"
"2003","29601430","93063030"
"2003","29601430","93063091"
"2003","29601430","93063093"
"2003","29601430","93063098"
"2003","29601470","93069010"
"2003","29601470","93069090"
"2003","28753000","93070000"
"2003","36111110","94011010"
"2003","36111110","94011090"
"2003","36111130","94012000"
"2003","36111155","94013010"
"2003","36111159","94013090"
"2003","36111210","94014000"
"2003","36111230","94015000"
"2003","36111250","94016100"
"2003","36111290","94016900"
"2003","36111170","94017100"
"2003","36111190","94017900"
"2003","36111300","94018000"
"2003","36111430","94019010"
"2003","36111410","94019030"
"2003","36111430","94019080"
"2003","33102030","94021000"
"2003","33102050","94029000"
"2003","36121110","94031010"
"2003","36121130","94031051"
"2003","36121150","94031059"
"2003","36121173","94031091"
"2003","36121175","94031093"
"2003","36121190","94031099"
"2003","36141100","94032010"
"2003","36141100","94032091"
"2003","36141100","94032099"
"2003","36121230","94033011"
"2003","36121250","94033019"
"2003","36121270","94033091"
"2003","36121290","94033099"
"2003","36131050","94034010"
"2003","36131090","94034090"
"2003","36141230","94035000"
"2003","36141250","94036010"
"2003","36121300","94036030"
"2003","36141300","94036090"
"2003","36141430","94037010"
"2003","36141430","94037090"
"2003","36141450","94038000"
"2003","36141550","94039030"
"2003","36141590","94039090"
"2003","36151100","94041000"
"2003","36151230","94042110"
"2003","36151250","94042190"
"2003","36151270","94042910"
"2003","36151290","94042990"
"2003","17402430","94043000"
"2003","17402493","94049010"
"2003","17402499","94049090"
"2003","31502530","94051010"
"2003","31502530","94051021"
"2003","31502530","94051029"
"2003","31502530","94051030"
"2003","31502530","94051050"
"2003","31502530","94051091"
"2003","31502530","94051099"
"2003","31502200","94052011"
"2003","31502200","94052019"
"2003","31502200","94052030"
"2003","31502200","94052050"
"2003","31502200","94052091"
"2003","31502200","94052099"
"2003","31503200","94053000"
"2003","31503300","94054010"
"2003","31503430","94054031"
"2003","31503430","94054035"
"2003","31503430","94054039"
"2003","31503430","94054091"
"2003","31503430","94054095"
"2003","31503430","94054099"
"2003","31502300","94055000"
"2003","31502400","94056010"
"2003","31502400","94056091"
"2003","31502400","94056099"
"2003","26152400","94059111"
"2003","26152400","94059119"
"2003","26152400","94059190"
"2003","25242400","94059210"
"2003","25242400","94059290"
"2003","31504250","94059910"
"2003","31504250","94059990"
