cn2003	notpc	hs6plus
"84128099"	0	"990"
"84129010"	0	"841290"
"84129030"	0	"841290"
"84129050"	0	"841290"
"84129090"	0	"841290"
"84131100"	0	"841311"
"84131910"	0	"841319"
"84131990"	0	"841319"
"84132010"	0	"841320"
"84132090"	0	"841320"
"84133010"	0	"841330"
"84133091"	0	"841330"
"84133099"	0	"841330"
"84134000"	0	"841340"
"84135010"	1	"841350"
"84135030"	0	"841350"
"84135050"	0	"841350"
"84135071"	0	"841350"
"84135079"	0	"841350"
"84135090"	0	"841350"
"84136010"	1	"841360"
"84136030"	0	"841360"
"84136041"	0	"841360"
"84136049"	0	"841360"
"84136051"	0	"841360"
"84136059"	0	"841360"
"84136060"	0	"841360"
"84136090"	0	"841360"
"84137010"	1	"841370"
"84137021"	0	"841370"
"84137029"	0	"841370"
"84137030"	0	"841370"
"84137040"	0	"841370"
"84137050"	0	"841370"
"84137061"	0	"841370"
"84137069"	0	"841370"
"84137070"	0	"841370"
"84137080"	0	"841370"
"84137091"	0	"841370"
"84137099"	0	"841370"
"84138110"	0	"374"
"84138190"	0	"374"
"84138200"	0	"374"
"84139110"	0	"375"
"84139190"	0	"375"
"84139200"	0	"375"
"84141010"	0	"841410"
"84141020"	0	"841410"
"84141030"	0	"841410"
"84141050"	0	"841410"
"84141080"	0	"841410"
"84142010"	0	"841420"
"84142091"	0	"841420"
"84142099"	0	"841420"
"84143010"	1	"841430"
"84143030"	0	"841430"
"84143091"	0	"841430"
"84143099"	0	"841430"
"84144010"	0	"841440"
"84144090"	0	"841440"
"84145110"	0	"841451"
"84145190"	0	"841451"
"84145910"	1	"841459"
"84145930"	0	"841459"
"84145950"	0	"841459"
"84145990"	0	"841459"
"84146000"	0	"841460"
"84148010"	0	"841480"
"84148021"	0	"841480"
"84148029"	0	"841480"
"84148031"	0	"841480"
"84148039"	0	"841480"
"84148041"	0	"841480"
"84148049"	0	"841480"
"84148060"	0	"841480"
"84148071"	0	"841480"
"84148079"	0	"841480"
"84148090"	0	"841480"
"84149010"	0	"841490"
"84149090"	0	"841490"
"84151010"	0	"841510"
"84151090"	0	"841510"
"84152000"	0	"841520"
"84158110"	0	"378"
"84158190"	0	"378"
"84158210"	0	"378"
"84158280"	0	"378"
"84158310"	0	"841583"
"84158390"	0	"841583"
"84159010"	0	"841590"
"84159090"	0	"841590"
"84161010"	0	"841610"
"84161090"	0	"841610"
"84162010"	0	"841620"
"84162090"	0	"841620"
"84163000"	0	"841630"
"84169000"	0	"841690"
"84171000"	0	"841710"
"84172010"	0	"841720"
"84172090"	0	"841720"
"84178010"	0	"841780"
"84178020"	0	"841780"
"84178080"	0	"841780"
"84179000"	0	"841790"
"84181010"	0	"841810"
"84181091"	0	"841810"
"84181099"	0	"841810"
"84182110"	0	"991"
"84182151"	0	"991"
"84182159"	0	"991"
"84182191"	0	"991"
"84182199"	0	"991"
"84182200"	0	"991"
"84182900"	0	"991"
"84183010"	0	"841830"
"84183091"	0	"841830"
"84183099"	0	"841830"
"84184010"	0	"841840"
"84184091"	0	"841840"
"84184099"	0	"841840"
"84185011"	0	"841850"
"84185019"	0	"841850"
"84185091"	0	"841850"
"84185099"	0	"841850"
"84186110"	0	"841861"
"84186190"	0	"841861"
"84186910"	1	"841869"
"84186991"	0	"841869"
"84186999"	0	"841869"
"84189100"	0	"841891"
"84189910"	0	"841899"
"84189990"	0	"841899"
"84191100"	0	"401"
"84191900"	0	"401"
"84192000"	0	"841920"
"84193100"	0	"841931"
"84193200"	0	"841932"
"84193910"	0	"841939"
"84193990"	0	"841939"
"84194000"	0	"841940"
"84195010"	0	"841950"
"84195090"	0	"841950"
"84196000"	0	"841960"
"84198110"	1	"841981"
"84198191"	0	"841981"
"84198199"	0	"841981"
"84198910"	0	"841989"
"84198915"	0	"841989"
"84198920"	0	"841989"
"84198925"	0	"841989"
"84198927"	0	"841989"
"84198930"	0	"841989"
"84198998"	0	"841989"
"84199010"	0	"841990"
"84199025"	0	"841990"
"84199050"	0	"841990"
"84199080"	0	"841990"
"84201010"	0	"842010"
"84201030"	0	"842010"
"84201050"	0	"842010"
"84201090"	0	"842010"
"84209110"	0	"842091"
"84209180"	0	"842091"
"84209900"	0	"842099"
"84211100"	0	"842111"
"84211200"	0	"842112"
"84211910"	1	"842119"
"84211991"	0	"842119"
"84211994"	0	"842119"
"84211999"	0	"842119"
"84212110"	0	"842121"
"84212190"	0	"842121"
"84212200"	0	"842122"
"84212310"	0	"842123"
"84212390"	0	"842123"
"84212910"	0	"842129"
"84212990"	0	"842129"
"84213110"	0	"842131"
"84213190"	0	"842131"
"84213910"	1	"842139"
"84213930"	0	"842139"
"84213951"	0	"842139"
"84213971"	0	"842139"
"84213998"	0	"842139"
"84219110"	0	"842191"
"84219130"	0	"842191"
"84219190"	0	"842191"
"84219900"	0	"842199"
"84221100"	0	"842211"
"84221900"	0	"842219"
"84222000"	0	"842220"
"84223000"	0	"842230"
"84224000"	0	"842240"
"84229010"	0	"842290"
"84229090"	0	"842290"
"84231010"	0	"842310"
"84231090"	0	"842310"
"84232000"	0	"842320"
"84233000"	0	"842330"
"84238110"	0	"992"
"84238130"	0	"992"
"84238150"	0	"992"
"84238190"	0	"992"
"84238210"	0	"992"
"84238290"	0	"992"
"84238910"	0	"992"
"84238990"	0	"992"
"84239000"	0	"842390"
"84241010"	0	"842410"
"84241091"	0	"842410"
"84241099"	0	"842410"
"84242000"	0	"842420"
"84243001"	0	"842430"
"84243005"	0	"842430"
"84243009"	0	"842430"
"84243010"	0	"842430"
"84243090"	0	"842430"
"84248110"	0	"842481"
"84248130"	0	"842481"
"84248191"	0	"842481"
"84248199"	0	"842481"
"84248920"	0	"842489"
"84248930"	0	"842489"
"84248995"	0	"842489"
"84249010"	0	"842490"
"84249030"	0	"842490"
"84249090"	0	"842490"
"84251110"	0	"842511"
"84251190"	0	"842511"
"84251910"	1	"842519"
"84251991"	0	"842519"
"84251999"	0	"842519"
"84252000"	0	"842520"
"84253110"	0	"842531"
"84253190"	0	"842531"
"84253910"	1	"842539"
"84253991"	0	"842539"
"84253999"	0	"842539"
"84254100"	0	"842541"
"84254210"	0	"842542"
"84254290"	0	"842542"
"84254910"	0	"842549"
"84254990"	0	"842549"
"84261100"	0	"842611"
"84261200"	0	"842612"
"84261900"	0	"842619"
"84262000"	0	"842620"
"84263000"	0	"842630"
"84264100"	0	"376"
"84264900"	0	"376"
"84269110"	0	"842691"
"84269190"	0	"842691"
"84269910"	0	"842699"
"84269990"	0	"842699"
"84271010"	0	"842710"
"84271090"	0	"842710"
"84272011"	0	"842720"
"84272019"	0	"842720"
"84272090"	0	"842720"
"84279000"	0	"842790"
"84281010"	1	"842810"
"84281091"	0	"842810"
"84281099"	0	"842810"
"84282010"	1	"842820"
"84282030"	0	"842820"
"84282091"	0	"842820"
"84282099"	0	"842820"
"84283100"	0	"842831"
"84283200"	0	"842832"
"84283310"	0	"842833"
"84283390"	0	"842833"
"84283910"	1	"842839"
"84283991"	0	"842839"
"84283993"	0	"842839"
"84283998"	0	"842839"
"84284000"	0	"842840"
"84285000"	0	"842850"
"84286000"	0	"842860"
"84289010"	1	"842890"
"84289030"	0	"842890"
"84289071"	0	"842890"
"84289079"	0	"842890"
"84289091"	0	"842890"
"84289098"	0	"842890"
"84291100"	0	"842911"
"84291900"	0	"842919"
"84292000"	0	"842920"
"84293000"	0	"842930"
"84294010"	0	"842940"
"84294030"	0	"842940"
"84294090"	0	"842940"
"84295110"	0	"842951"
"84295191"	0	"842951"
"84295199"	0	"842951"
"84295210"	0	"842952"
"84295290"	0	"842952"
"84295900"	0	"842959"
"84301000"	0	"843010"
"84302000"	0	"843020"
"84303100"	0	"843031"
"84303900"	0	"843039"
"84304100"	0	"843041"
"84304900"	0	"843049"
"84305000"	0	"843050"
"84306100"	0	"843061"
"84306900"	0	"843069"
"84311000"	0	"377"
"84312000"	0	"377"
"84313100"	0	"843131"
"84313910"	0	"377"
"84313990"	0	"377"
"84314100"	0	"843141"
"84314200"	0	"843142"
"84314300"	0	"843143"
"84314920"	0	"843149"
"84314980"	0	"843149"
"84321010"	0	"843210"
"84321090"	0	"843210"
"84322100"	0	"843221"
"84322910"	0	"843229"
"84322930"	0	"843229"
"84322950"	0	"843229"
"84322990"	0	"843229"
"84323011"	0	"843230"
"84323019"	0	"843230"
"84323090"	0	"843230"
"84324010"	0	"843240"
"84324090"	0	"843240"
"84328000"	0	"843280"
"84329000"	0	"843290"
"84331110"	0	"993"
"84331151"	0	"993"
"84331159"	0	"993"
"84331190"	0	"993"
"84331910"	0	"993"
"84331951"	0	"993"
"84331959"	0	"993"
"84331970"	0	"993"
"84331990"	0	"993"
"84332010"	0	"843320"
"84332051"	0	"843320"
"84332059"	0	"843320"
"84332090"	0	"843320"
"84333010"	0	"843330"
"84333090"	0	"843330"
"84334010"	0	"843340"
"84334090"	0	"843340"
"84335100"	0	"843351"
"84335200"	0	"843352"
"84335310"	0	"843353"
"84335330"	0	"843353"
"84335390"	0	"843353"
"84335911"	0	"843359"
"84335919"	0	"843359"
"84335930"	0	"843359"
"84335980"	0	"843359"
"84336000"	0	"843360"
"84339000"	0	"843390"
"84341000"	0	"843410"
"84342000"	0	"843420"
"84349000"	0	"843490"
"84351000"	0	"843510"
"84359000"	0	"843590"
"84361000"	0	"843610"
"84362100"	0	"843621"
"84362900"	0	"843629"
"84368010"	0	"843680"
"84368091"	0	"843680"
"84368099"	0	"843680"
"84369100"	0	"843691"
"84369900"	0	"843699"
"84371000"	0	"843710"
"84378000"	0	"843780"
"84379000"	0	"843790"
"84381010"	0	"843810"
"84381090"	0	"843810"
"84382000"	0	"843820"
"84383000"	0	"843830"
"84384000"	0	"843840"
"84385000"	0	"843850"
"84386000"	0	"843860"
"84388010"	0	"843880"
"84388091"	0	"843880"
"84388099"	0	"843880"
"84389000"	0	"843890"
"84391000"	0	"843910"
"84392000"	0	"843920"
"84393000"	0	"843930"
"84399110"	0	"843991"
"84399190"	0	"843991"
"84399910"	0	"843999"
"84399990"	0	"843999"
"84401010"	0	"844010"
"84401020"	0	"844010"
"84401030"	0	"844010"
"84401040"	0	"844010"
"84401090"	0	"844010"
"84409000"	0	"844090"
"84411010"	0	"844110"
"84411020"	0	"844110"
"84411030"	0	"844110"
"84411040"	0	"844110"
"84411080"	0	"844110"
"84412000"	0	"844120"
"84413000"	0	"844130"
"84414000"	0	"844140"
"84418000"	0	"844180"
"84419010"	0	"844190"
"84419090"	0	"844190"
"84421000"	0	"844210"
"84422010"	0	"392"
"84422090"	0	"392"
"84423000"	0	"392"
"84424000"	0	"844240"
"84425021"	0	"844250"
"84425023"	0	"844250"
"84425029"	0	"844250"
"84425080"	0	"844250"
"84431100"	0	"844311"
"84431200"	0	"844312"
"84431910"	1	"844319"
"84431931"	0	"844319"
"84431935"	0	"844319"
"84431939"	0	"844319"
"84431990"	0	"844319"
"84432100"	0	"844321"
"84432900"	0	"393"
"84433000"	0	"844330"
"84434000"	0	"844340"
"84435100"	0	"393"
"84435920"	0	"393"
"84435940"	0	"393"
"84435970"	0	"393"
"84436000"	0	"844360"
"84439005"	0	"844390"
"84439010"	0	"844390"
"84439080"	0	"844390"
"84440010"	0	"844400"
"84440090"	0	"844400"
"84451100"	0	"844511"
"84451200"	0	"386"
"84451300"	0	"386"
"84451900"	0	"844519"
"84452000"	0	"844520"
"84453010"	0	"844530"
"84453090"	0	"844530"
"84454000"	0	"844540"
"84459000"	0	"844590"
"84461000"	0	"387"
"84462100"	0	"387"
"84462900"	0	"387"
"84463000"	0	"844630"
"84471110"	0	"388"
"84471190"	0	"388"
"84471210"	0	"388"
"84471290"	0	"388"
"84472010"	0	"844720"
"84472092"	0	"844720"
"84472098"	0	"844720"
"84479000"	0	"844790"
"84481100"	0	"844811"
"84481900"	0	"844819"
"84482010"	0	"389"
"84482090"	0	"389"
"84483100"	0	"389"
"84483200"	0	"389"
"84483310"	0	"844833"
"84483390"	0	"844833"
"84483900"	0	"389"
"84484100"	0	"390"
"84484200"	0	"390"
"84484900"	0	"390"
"84485110"	0	"391"
"84485190"	0	"391"
"84485900"	0	"391"
"84490000"	0	"844900"
"84501111"	0	"845011"
"84501119"	0	"845011"
"84501190"	0	"845011"
"84501200"	0	"399"
"84501900"	0	"399"
"84502000"	0	"845020"
"84509000"	0	"845090"
"84511000"	0	"845110"
"84512110"	0	"845121"
"84512190"	0	"845121"
"84512900"	0	"845129"
"84513010"	0	"845130"
"84513030"	0	"845130"
"84513080"	0	"845130"
"84514000"	0	"845140"
"84515000"	0	"845150"
"84518010"	0	"845180"
"84518030"	0	"845180"
"84518080"	0	"845180"
"84519000"	0	"845190"
"84521011"	0	"845210"
"84521019"	0	"845210"
"84521090"	0	"845210"
"84522100"	0	"845221"
"84522900"	0	"845229"
"84523010"	0	"845230"
"84523090"	0	"845230"
"84524000"	0	"845240"
"84529000"	0	"845290"
"84531000"	0	"845310"
"84532000"	0	"845320"
"84538000"	0	"845380"
"84539000"	0	"845390"
"84541000"	0	"994"
"84542000"	0	"845420"
"84543010"	0	"994"
"84543090"	0	"994"
"84549000"	0	"845490"
"84551000"	0	"845510"
"84552100"	0	"845521"
"84552200"	0	"845522"
"84553010"	0	"845530"
"84553031"	0	"845530"
"84553039"	0	"845530"
"84553090"	0	"845530"
"84559000"	0	"845590"
"84561010"	0	"845610"
"84561090"	0	"845610"
"84562000"	0	"845620"
"84563011"	0	"845630"
"84563019"	0	"845630"
"84563090"	0	"845630"
"84569100"	0	"383"
"84569910"	0	"383"
"84569930"	0	"383"
"84569950"	0	"383"
"84569980"	0	"383"
"84571010"	0	"845710"
"84571090"	0	"845710"
"84572000"	0	"845720"
"84573010"	0	"845730"
"84573090"	0	"845730"
"84581120"	0	"845811"
"84581141"	0	"845811"
"84581149"	0	"845811"
"84581180"	0	"845811"
"84581920"	0	"845819"
"84581940"	0	"845819"
"84581980"	0	"845819"
"84589120"	0	"845891"
"84589180"	0	"845891"
"84589900"	0	"845899"
"84591000"	0	"845910"
"84592100"	0	"845921"
"84592900"	0	"845929"
"84593100"	0	"995"
"84593900"	0	"995"
"84594010"	0	"995"
"84594090"	0	"995"
"84595100"	0	"845951"
"84595900"	0	"845959"
"84596110"	0	"845961"
"84596190"	0	"845961"
"84596910"	0	"845969"
"84596990"	0	"845969"
"84597000"	0	"845970"
"84601100"	0	"846011"
"84601900"	0	"846019"
"84602111"	0	"846021"
"84602115"	0	"846021"
"84602119"	0	"846021"
"84602190"	0	"846021"
"84602911"	0	"846029"
"84602919"	0	"846029"
"84602990"	0	"846029"
"84603100"	0	"846031"
"84603900"	0	"846039"
"84604010"	0	"846040"
"84604090"	0	"846040"
"84609010"	0	"846090"
"84609090"	0	"846090"
"84612000"	0	"384"
"84613010"	0	"846130"
"84613090"	0	"846130"
"84614011"	0	"846140"
"84614019"	0	"846140"
"84614031"	0	"846140"
"84614039"	0	"846140"
"84614071"	0	"846140"
"84614079"	0	"846140"
"84614090"	0	"846140"
"84615011"	0	"846150"
"84615019"	0	"846150"
"84615090"	0	"846150"
"84619000"	0	"384"
"84621010"	0	"846210"
"84621090"	0	"846210"
"84622105"	0	"846221"
"84622110"	0	"846221"
"84622180"	0	"846221"
"84622905"	0	"846229"
"84622910"	0	"846229"
"84622991"	0	"846229"
"84622998"	0	"846229"
"84623100"	0	"846231"
"84623910"	0	"846239"
"84623991"	0	"846239"
"84623999"	0	"846239"
"84624110"	0	"846241"
"84624190"	0	"846241"
"84624910"	0	"846249"
"84624990"	0	"846249"
"84629110"	0	"996"
"84629150"	0	"996"
"84629190"	0	"996"
"84629910"	0	"996"
"84629950"	0	"996"
"84629990"	0	"996"
"84631010"	0	"846310"
"84631090"	0	"846310"
"84632000"	0	"846320"
"84633000"	0	"846330"
"84639000"	0	"846390"
"84641010"	0	"846410"
"84641090"	0	"846410"
"84642005"	0	"846420"
"84642011"	0	"846420"
"84642019"	0	"846420"
"84642020"	0	"846420"
"84642095"	0	"846420"
"84649010"	0	"846490"
"84649020"	0	"846490"
"84649080"	0	"846490"
"84651010"	0	"846510"
"84651090"	0	"846510"
"84659110"	0	"846591"
"84659120"	0	"846591"
"84659190"	0	"846591"
"84659200"	0	"846592"
"84659300"	0	"846593"
"84659400"	0	"846594"
"84659500"	0	"846595"
"84659600"	0	"846596"
"84659910"	0	"846599"
"84659990"	0	"846599"
"84661010"	0	"846610"
"84661031"	0	"846610"
"84661039"	0	"846610"
"84661090"	0	"846610"
"84662010"	0	"846620"
"84662091"	0	"846620"
"84662099"	0	"846620"
"84663000"	0	"846630"
"84669115"	0	"846691"
"84669120"	0	"846691"
"84669195"	0	"846691"
"84669220"	0	"846692"
"84669280"	0	"846692"
"84669315"	0	"846693"
"84669317"	0	"846693"
"84669395"	0	"846693"
"84669410"	0	"846694"
"84669490"	0	"846694"
"84671110"	0	"846711"
"84671190"	0	"846711"
"84671900"	0	"846719"
"84672110"	0	"846721"
"84672191"	0	"846721"
"84672199"	0	"846721"
"84672210"	0	"846722"
"84672230"	0	"846722"
"84672290"	0	"846722"
"84672910"	0	"846729"
"84672930"	0	"846729"
"84672951"	0	"846729"
"84672953"	0	"846729"
"84672959"	0	"846729"
"84672970"	0	"846729"
"84672980"	0	"846729"
"84672990"	0	"846729"
"84678100"	0	"846781"
"84678900"	0	"846789"
"84679100"	0	"382"
"84679200"	0	"846792"
"84679900"	0	"382"
"84681000"	0	"846810"
"84682000"	0	"846820"
"84688000"	0	"846880"
"84689000"	0	"846890"
"84691100"	0	"402"
"84691200"	0	"402"
"84692000"	0	"403"
"84693000"	0	"403"
"84701000"	0	"404"
"84702100"	0	"404"
"84702900"	0	"404"
"84703000"	0	"404"
"84704000"	0	"847040"
"84705000"	0	"847050"
"84709000"	0	"847090"
"84711010"	1	"847110"
"84711090"	0	"847110"
"84713000"	0	"847130"
"84714110"	0	"847141"
"84714190"	0	"847141"
"84714910"	0	"847149"
"84714990"	0	"847149"
"84715010"	0	"847150"
"84715090"	0	"847150"
"84716010"	1	"847160"
"84716040"	0	"847160"
"84716050"	0	"847160"
"84716090"	0	"847160"
"84717010"	1	"847170"
"84717040"	0	"847170"
"84717051"	0	"847170"
"84717053"	0	"847170"
"84717059"	0	"847170"
"84717060"	0	"847170"
"84717090"	0	"847170"
"84718000"	0	"410"
"84719000"	0	"410"
"84721000"	0	"847210"
"84722000"	0	"408"
"84723000"	0	"408"
"84729010"	0	"847290"
"84729030"	0	"847290"
"84729080"	0	"847290"
"84731011"	0	"847310"
"84731019"	0	"847310"
"84731090"	0	"847310"
"84732110"	0	"405"
"84732190"	0	"405"
"84732910"	0	"405"
"84732990"	0	"405"
"84733010"	0	"411"
"84733090"	0	"411"
"84734011"	0	"847340"
"84734019"	0	"847340"
"84734090"	0	"847340"
"84735010"	0	"411"
"84735090"	0	"411"
"84741000"	0	"385"
"84742010"	0	"385"
"84742090"	0	"385"
"84743100"	0	"847431"
"84743200"	0	"847432"
"84743910"	0	"385"
"84743990"	0	"385"
"84748010"	0	"847480"
"84748090"	0	"847480"
"84749010"	0	"847490"
"84749090"	0	"847490"
"84751000"	0	"847510"
"84752100"	0	"394"
"84752900"	0	"394"
"84759000"	0	"847590"
"84762100"	0	"380"
"84762900"	0	"381"
"84768100"	0	"380"
"84768900"	0	"381"
"84769000"	0	"847690"
"84771010"	0	"847710"
"84771090"	0	"847710"
"84772000"	0	"847720"
"84773000"	0	"847730"
"84774000"	0	"847740"
"84775100"	0	"847751"
"84775905"	0	"847759"
"84775910"	0	"847759"
"84775980"	0	"847759"
"84778011"	0	"847780"
"84778019"	0	"847780"
"84778091"	0	"847780"
"84778093"	0	"847780"
"84778095"	0	"847780"
"84778099"	0	"847780"
"84779005"	0	"847790"
"84779010"	0	"847790"
"84779080"	0	"847790"
"84781000"	0	"847810"
"84789000"	0	"847890"
"84791000"	0	"847910"
"84792000"	0	"847920"
"84793010"	0	"847930"
"84793090"	0	"847930"
"84794000"	0	"847940"
"84795000"	0	"847950"
"84796000"	0	"997"
"84798100"	0	"847981"
"84798200"	0	"847982"
"84798910"	0	"997"
"84798930"	0	"997"
"84798960"	0	"997"
"84798965"	0	"997"
"84798970"	0	"997"
"84798973"	0	"997"
"84798977"	0	"997"
"84798979"	0	"997"
"84798991"	0	"997"
"84798998"	0	"997"
"84799010"	0	"847990"
"84799050"	0	"847990"
"84799092"	0	"847990"
"84799097"	0	"847990"
"84801000"	0	"998"
"84802000"	0	"998"
"84803010"	0	"998"
"84803090"	0	"998"
"84804100"	0	"848041"
"84804900"	0	"848049"
"84805000"	0	"848050"
"84806010"	0	"848060"
"84806090"	0	"848060"
"84807110"	0	"848071"
"84807190"	0	"848071"
"84807900"	0	"848079"
"84811005"	0	"848110"
"84811019"	0	"848110"
"84811099"	0	"848110"
"84812010"	0	"848120"
"84812090"	0	"848120"
"84813091"	0	"848130"
"84813099"	0	"848130"
"84814010"	0	"999"
"84814090"	0	"999"
"84818011"	0	"999"
"84818019"	0	"999"
"84818031"	0	"999"
"84818039"	0	"999"
"84818040"	0	"999"
"84818051"	0	"999"
"84818059"	0	"999"
"84818061"	0	"999"
"84818063"	0	"999"
"84818069"	0	"999"
"84818071"	0	"999"
"84818073"	0	"999"
"84818079"	0	"999"
"84818081"	0	"999"
"84818085"	0	"999"
"84818087"	0	"999"
"84818099"	0	"999"
"84819000"	0	"848190"
"84821010"	0	"848210"
"84821090"	0	"848210"
"84822000"	0	"848220"
"84823000"	0	"848230"
"84824000"	0	"848240"
"84825000"	0	"848250"
"84828000"	0	"848280"
"84829110"	0	"848291"
"84829190"	0	"848291"
"84829900"	0	"848299"
"84831010"	1	"848310"
"84831041"	0	"848310"
"84831051"	0	"848310"
"84831057"	0	"848310"
"84831060"	0	"848310"
"84831080"	0	"848310"
"84832010"	0	"848320"
"84832090"	0	"848320"
"84833010"	1	"848330"
"84833031"	0	"848330"
"84833039"	0	"848330"
"84833090"	0	"848330"
"84834010"	1	"848340"
"84834082"	0	"848340"
"84834083"	0	"848340"
"84834084"	0	"848340"
"84834085"	0	"848340"
"84834092"	0	"848340"
"84834094"	0	"848340"
"84834096"	0	"848340"
"84834098"	0	"848340"
"84835010"	0	"848350"
"84835091"	0	"848350"
"84835099"	0	"848350"
"84836010"	0	"848360"
"84836091"	0	"848360"
"84836099"	0	"848360"
"84839010"	1	"848390"
"84839030"	0	"848390"
"84839092"	0	"848390"
"84839098"	0	"848390"
"84841010"	0	"379"
"84841090"	0	"379"
"84842000"	0	"379"
"84849010"	1	""
"84849090"	1	""
"84851010"	0	"848510"
"84851090"	0	"848510"
"84859010"	0	"848590"
"84859030"	0	"848590"
"84859051"	0	"848590"
"84859053"	0	"848590"
"84859055"	0	"848590"
"84859059"	0	"848590"
"84859080"	0	"848590"
"85011010"	0	"850110"
"85011091"	0	"850110"
"85011093"	0	"850110"
"85011099"	0	"850110"
"85012010"	0	"850120"
"85012090"	0	"850120"
"85013110"	0	"850131"
"85013190"	0	"850131"
"85013210"	1	"850132"
"85013291"	0	"850132"
"85013299"	0	"850132"
"85013310"	0	"850133"
"85013390"	0	"850133"
"85013410"	1	"850134"
"85013450"	0	"850134"
"85013491"	0	"850134"
"85013499"	0	"850134"
"85014010"	1	"850140"
"85014091"	0	"850140"
"85014099"	0	"850140"
"85015110"	0	"850151"
"85015190"	0	"850151"
"85015210"	1	"850152"
"85015291"	0	"850152"
"85015293"	0	"850152"
"85015299"	0	"850152"
"85015310"	1	"850153"
"85015350"	0	"850153"
"85015392"	0	"850153"
"85015394"	0	"850153"
"85015399"	0	"850153"
"85016110"	0	"850161"
"85016191"	0	"850161"
"85016199"	0	"850161"
"85016210"	0	"850162"
"85016290"	0	"850162"
"85016310"	0	"850163"
"85016390"	0	"850163"
"85016400"	0	"850164"
"85021110"	1	"850211"
"85021191"	0	"850211"
"85021199"	0	"850211"
"85021210"	0	"850212"
"85021290"	0	"850212"
"85021310"	1	"850213"
"85021391"	0	"850213"
"85021393"	0	"850213"
"85021398"	0	"850213"
"85022010"	1	"850220"
"85022091"	0	"850220"
"85022092"	0	"850220"
"85022094"	0	"850220"
"85022098"	0	"850220"
"85023110"	0	"412"
"85023190"	0	"412"
"85023910"	1	"412"
"85023991"	0	"412"
"85023999"	0	"412"
"85024010"	0	"850240"
"85024090"	0	"850240"
"85030010"	0	"850300"
"85030091"	0	"850300"
"85030099"	0	"850300"
"85041010"	1	"850410"
"85041091"	0	"850410"
"85041099"	0	"850410"
"85042100"	0	"850421"
"85042210"	0	"850422"
"85042290"	0	"850422"
"85042300"	0	"850423"
"85043110"	1	"850431"
"85043131"	0	"850431"
"85043139"	0	"850431"
"85043190"	0	"850431"
"85043210"	1	"850432"
"85043230"	0	"850432"
"85043290"	0	"850432"
"85043310"	1	"850433"
"85043390"	0	"850433"
"85043400"	0	"850434"
"85044010"	1	"850440"
"85044020"	0	"850440"
"85044050"	0	"850440"
"85044093"	0	"850440"
"85044094"	0	"850440"
"85044096"	0	"850440"
"85044097"	0	"850440"
"85044099"	0	"850440"
"85045010"	0	"850450"
"85045030"	0	"850450"
"85045080"	0	"850450"
"85049005"	0	"850490"
"85049011"	0	"850490"
"85049018"	0	"850490"
"85049091"	0	"850490"
"85049099"	0	"850490"
"85051100"	0	"850511"
"85051910"	0	"850519"
"85051990"	0	"850519"
"85052000"	0	"850520"
"85053000"	0	"850530"
"85059010"	0	"850590"
"85059030"	0	"850590"
"85059090"	0	"850590"
"85061011"	0	"850610"
"85061015"	0	"850610"
"85061019"	0	"850610"
"85061091"	0	"850610"
"85061095"	0	"850610"
"85061099"	0	"850610"
"85063010"	0	"850630"
"85063030"	0	"850630"
"85063090"	0	"850630"
"85064010"	0	"850640"
"85064030"	0	"850640"
"85064090"	0	"850640"
"85065010"	0	"850650"
"85065030"	0	"850650"
"85065090"	0	"850650"
"85066010"	0	"850660"
"85066030"	0	"850660"
"85066090"	0	"850660"
"85068005"	0	"850680"
"85068011"	0	"850680"
"85068015"	0	"850680"
"85068090"	0	"850680"
"85069000"	0	"850690"
"85071010"	1	"850710"
"85071031"	0	"850710"
"85071039"	0	"850710"
"85071081"	0	"850710"
"85071089"	0	"850710"
"85072010"	1	"850720"
"85072031"	0	"850720"
"85072039"	0	"850720"
"85072081"	0	"850720"
"85072089"	0	"850720"
"85073010"	1	"850730"
"85073091"	0	"850730"
"85073093"	0	"850730"
"85073098"	0	"850730"
"85074010"	1	"850740"
"85074090"	0	"850740"
"85078010"	1	"850780"
"85078091"	0	"850780"
"85078094"	0	"850780"
"85078098"	0	"850780"
"85079010"	1	"850790"
"85079091"	0	"850790"
"85079093"	0	"850790"
"85079098"	0	"850790"
"85091010"	0	"850910"
"85091090"	0	"850910"
"85092000"	0	"850920"
"85093000"	0	"850930"
"85094000"	0	"850940"
"85098000"	0	"850980"
"85099010"	0	"850990"
"85099090"	0	"850990"
"85101000"	0	"851010"
"85102000"	0	"400"
"85103000"	0	"400"
"85109000"	0	"851090"
"85111010"	1	"851110"
"85111090"	0	"851110"
"85112010"	0	"851120"
"85112090"	0	"851120"
"85113010"	0	"851130"
"85113090"	0	"851130"
"85114010"	0	"851140"
"85114090"	0	"851140"
"85115010"	0	"851150"
"85115090"	0	"851150"
"85118010"	0	"851180"
"85118090"	0	"851180"
"85119000"	0	"851190"
"85121000"	0	"851210"
"85122000"	0	"851220"
"85123000"	0	"851230"
"85124000"	0	"851240"
"85129000"	0	"851290"
"85131000"	0	"851310"
"85139000"	0	"851390"
"85141005"	0	"851410"
"85141010"	0	"851410"
"85141080"	0	"851410"
"85142005"	0	"1000"
"85142010"	0	"1000"
"85142080"	0	"1000"
"85143011"	0	"1000"
"85143019"	0	"1000"
"85143091"	0	"1000"
"85143099"	0	"1000"
"85144000"	0	"1000"
